payment_id,order_id,amount,currency,payment_method,card_network,card_scope,captured_at,fee,tax,status
PAY_PROD_000216,ORD_PROD_000216,2499.50,INR,card,Mastercard,domestic,2026-08-28T00:55:00,38.74,6.97,captured
PAY_PROD_000217,ORD_PROD_000217,799.50,INR,card,RuPay,domestic,2026-08-28T01:12:00,12.39,2.23,captured
PAY_PROD_000218,ORD_PROD_000218,19999.00,INR,card,Visa,domestic,2026-08-28T01:30:00,309.98,55.80,captured
PAY_PROD_000219,ORD_PROD_000219,4999.00,INR,card,Mastercard,domestic,2026-08-28T01:44:00,77.48,13.95,captured
PAY_PROD_000220,ORD_PROD_000220,12499.00,INR,card,RuPay,domestic,2026-08-28T02:02:00,193.73,34.87,captured
PAY_PROD_000221,ORD_PROD_000221,7499.00,INR,card,RuPay,domestic,2026-08-28T02:23:00,116.23,20.92,captured
PAY_PROD_000222,ORD_PROD_000222,999.00,INR,card,Mastercard,domestic,2026-08-28T02:41:00,15.48,2.79,captured
PAY_PROD_000223,ORD_PROD_000223,9999.00,INR,card,RuPay,domestic,2026-08-28T02:54:00,154.98,27.90,captured
PAY_PROD_000224,ORD_PROD_000224,9999.00,INR,card,Mastercard,domestic,2026-08-28T03:22:00,154.98,27.90,captured
PAY_PROD_000225,ORD_PROD_000225,7499.99,INR,card,Mastercard,domestic,2026-08-28T03:32:00,116.25,20.93,captured
PAY_PROD_000226,ORD_PROD_000226,3499.00,INR,card,RuPay,domestic,2026-08-28T03:56:00,54.23,9.76,captured
PAY_PROD_000227,ORD_PROD_000227,4999.00,INR,card,Mastercard,domestic,2026-08-28T04:07:00,77.48,13.95,captured
PAY_PROD_000228,ORD_PROD_000228,199.99,INR,card,Mastercard,domestic,2026-08-28T04:28:00,3.10,0.56,captured
PAY_PROD_000229,ORD_PROD_000229,14999.00,INR,card,Visa,domestic,2026-08-28T04:48:00,232.48,41.85,captured
PAY_PROD_000230,ORD_PROD_000230,9999.00,INR,card,RuPay,domestic,2026-08-28T05:06:00,154.98,27.90,captured
PAY_PROD_000231,ORD_PROD_000231,199.50,INR,card,Visa,domestic,2026-08-28T05:21:00,3.09,0.56,captured
PAY_PROD_000232,ORD_PROD_000232,7499.00,INR,card,Visa,domestic,2026-08-28T05:36:00,116.23,20.92,captured
PAY_PROD_000233,ORD_PROD_000233,799.00,INR,card,Mastercard,domestic,2026-08-28T06:03:00,12.38,2.23,captured
PAY_PROD_000234,ORD_PROD_000234,19999.00,INR,card,Visa,domestic,2026-08-28T06:17:00,309.98,55.80,captured
PAY_PROD_000235,ORD_PROD_000235,4999.00,INR,card,RuPay,domestic,2026-08-28T06:39:00,77.48,13.95,captured
PAY_PROD_000236,ORD_PROD_000236,7499.00,INR,card,Mastercard,domestic,2026-08-28T06:58:00,116.23,20.92,captured
PAY_PROD_000237,ORD_PROD_000237,7499.00,INR,card,Mastercard,domestic,2026-08-28T07:07:00,116.23,20.92,captured
PAY_PROD_000238,ORD_PROD_000238,19999.00,INR,card,Visa,domestic,2026-08-28T07:31:00,309.98,55.80,captured
PAY_PROD_000239,ORD_PROD_000239,12499.00,INR,card,Mastercard,domestic,2026-08-28T07:51:00,193.73,34.87,captured
PAY_PROD_000240,ORD_PROD_000240,19999.50,INR,card,Visa,domestic,2026-08-28T08:08:00,309.99,55.80,captured
PAY_PROD_000241,ORD_PROD_000241,12499.00,INR,card,Mastercard,domestic,2026-08-28T08:27:00,193.73,34.87,captured
PAY_PROD_000242,ORD_PROD_000242,7499.00,INR,card,Mastercard,domestic,2026-08-28T08:47:00,116.23,20.92,captured
PAY_PROD_000243,ORD_PROD_000243,12499.50,INR,card,Visa,domestic,2026-08-28T08:56:00,193.74,34.87,captured
PAY_PROD_000244,ORD_PROD_000244,14999.00,INR,card,Visa,domestic,2026-08-28T09:17:00,262.48,47.25,captured
PAY_PROD_000245,ORD_PROD_000245,3499.00,INR,card,Visa,domestic,2026-08-28T09:35:00,54.23,9.76,captured
PAY_PROD_000246,ORD_PROD_000246,799.00,INR,card,Visa,domestic,2026-08-28T09:58:00,12.38,2.23,captured
PAY_PROD_000247,ORD_PROD_000247,19999.99,INR,card,Visa,domestic,2026-08-28T10:16:00,350.00,63.00,captured
PAY_PROD_000248,ORD_PROD_000248,3499.00,INR,card,Mastercard,domestic,2026-08-28T10:33:00,54.23,9.76,captured
PAY_PROD_000249,ORD_PROD_000249,1999.99,INR,card,RuPay,domestic,2026-08-28T10:50:00,31.00,5.58,captured
PAY_PROD_000250,ORD_PROD_000250,2499.00,INR,card,Visa,domestic,2026-08-28T11:10:00,38.73,6.97,captured
PAY_PROD_000251,ORD_PROD_000251,4999.50,INR,card,RuPay,domestic,2026-08-28T11:18:00,77.49,13.95,captured
PAY_PROD_000252,ORD_PROD_000252,19999.00,INR,card,Visa,domestic,2026-08-28T11:42:00,309.98,55.80,captured
PAY_PROD_000253,ORD_PROD_000253,14999.00,INR,card,Mastercard,domestic,2026-08-28T12:04:00,232.48,41.85,captured
PAY_PROD_000254,ORD_PROD_000254,7499.00,INR,card,RuPay,domestic,2026-08-28T12:19:00,116.23,20.92,captured
PAY_PROD_000255,ORD_PROD_000255,4999.00,INR,card,RuPay,domestic,2026-08-28T12:41:00,77.48,13.95,captured
PAY_PROD_000256,ORD_PROD_000256,9999.00,INR,card,RuPay,domestic,2026-08-28T12:50:00,154.98,27.90,captured
PAY_PROD_000257,ORD_PROD_000257,1499.99,INR,card,Mastercard,domestic,2026-08-28T13:08:00,23.25,4.19,captured
PAY_PROD_000258,ORD_PROD_000258,9999.00,INR,card,RuPay,domestic,2026-08-28T13:33:00,154.98,27.90,captured
PAY_PROD_000259,ORD_PROD_000259,19999.99,INR,card,RuPay,domestic,2026-08-28T13:47:00,350.00,63.00,captured
PAY_PROD_000260,ORD_PROD_000260,14999.99,INR,card,RuPay,domestic,2026-08-28T14:11:00,232.50,41.85,captured
PAY_PROD_000261,ORD_PROD_000261,3499.00,INR,card,Mastercard,domestic,2026-08-28T14:29:00,54.23,9.76,captured
PAY_PROD_000262,ORD_PROD_000262,12499.00,INR,card,Mastercard,domestic,2026-08-28T14:47:00,218.73,39.37,captured
PAY_PROD_000263,ORD_PROD_000263,999.99,INR,card,RuPay,domestic,2026-08-28T15:04:00,17.50,3.15,captured
PAY_PROD_000264,ORD_PROD_000264,4999.00,INR,card,Visa,domestic,2026-08-28T15:22:00,77.48,13.95,captured
PAY_PROD_000265,ORD_PROD_000265,999.00,INR,card,Mastercard,domestic,2026-08-28T15:30:00,15.48,2.79,captured
PAY_PROD_000266,ORD_PROD_000266,12499.50,INR,card,Mastercard,domestic,2026-08-28T15:57:00,193.74,34.87,captured
PAY_PROD_000267,ORD_PROD_000267,799.00,INR,card,Visa,domestic,2026-08-28T16:14:00,12.38,2.23,captured
PAY_PROD_000268,ORD_PROD_000268,9999.00,INR,card,RuPay,domestic,2026-08-28T16:33:00,154.98,27.90,captured
PAY_PROD_000269,ORD_PROD_000269,7499.99,INR,card,Mastercard,domestic,2026-08-28T16:42:00,116.25,20.93,captured
PAY_PROD_000270,ORD_PROD_000270,1499.00,INR,card,Mastercard,domestic,2026-08-28T17:00:00,23.23,4.18,captured
PAY_PROD_000271,ORD_PROD_000271,4999.50,INR,card,Visa,domestic,2026-08-28T17:24:00,77.49,13.95,captured
PAY_PROD_000272,ORD_PROD_000272,1499.50,INR,card,Mastercard,domestic,2026-08-28T17:39:00,23.24,4.18,captured
PAY_PROD_000273,ORD_PROD_000273,1999.99,INR,card,Mastercard,domestic,2026-08-28T18:02:00,31.00,5.58,captured
PAY_PROD_000274,ORD_PROD_000274,14999.00,INR,card,Mastercard,domestic,2026-08-28T18:15:00,232.48,41.85,captured
PAY_PROD_000275,ORD_PROD_000275,14999.00,INR,card,Mastercard,domestic,2026-08-28T18:40:00,232.48,41.85,captured
PAY_PROD_000276,ORD_PROD_000276,499.50,INR,card,RuPay,domestic,2026-08-28T18:55:00,7.74,1.39,captured
PAY_PROD_000277,ORD_PROD_000277,7499.00,INR,card,Mastercard,domestic,2026-08-28T19:16:00,116.23,20.92,captured
PAY_PROD_000278,ORD_PROD_000278,999.00,INR,card,Visa,domestic,2026-08-28T19:25:00,15.48,2.79,captured
PAY_PROD_000279,ORD_PROD_000279,12499.00,INR,card,Visa,domestic,2026-08-28T19:49:00,193.73,34.87,captured
PAY_PROD_000280,ORD_PROD_000280,1499.99,INR,card,Mastercard,domestic,2026-08-28T20:11:00,23.25,4.19,captured
PAY_PROD_000281,ORD_PROD_000281,19999.00,INR,card,Mastercard,domestic,2026-08-28T20:27:00,309.98,55.80,captured
PAY_PROD_000282,ORD_PROD_000282,7499.99,INR,card,Visa,domestic,2026-08-28T20:40:00,131.25,23.63,captured
PAY_PROD_000283,ORD_PROD_000283,1999.50,INR,card,Mastercard,domestic,2026-08-28T20:57:00,30.99,6.82,captured
PAY_PROD_000284,ORD_PROD_000284,499.00,INR,card,Mastercard,domestic,2026-08-28T21:15:00,7.73,1.39,captured
PAY_PROD_000285,ORD_PROD_000285,999.50,INR,card,RuPay,domestic,2026-08-28T21:32:00,15.49,2.79,captured
PAY_PROD_000286,ORD_PROD_000286,799.00,INR,card,Visa,domestic,2026-08-28T21:53:00,12.38,2.23,captured
PAY_PROD_000287,ORD_PROD_000287,2499.50,INR,card,Visa,domestic,2026-08-28T22:10:00,38.74,6.97,captured
PAY_PROD_000288,ORD_PROD_000288,7499.50,INR,card,RuPay,domestic,2026-08-28T22:32:00,116.24,20.92,captured
PAY_PROD_000289,ORD_PROD_000289,19999.00,INR,card,Visa,domestic,2026-08-28T22:42:00,309.98,55.80,captured
PAY_PROD_000290,ORD_PROD_000290,1999.00,INR,card,RuPay,domestic,2026-08-28T23:08:00,30.98,5.58,captured
PAY_PROD_000291,ORD_PROD_000291,7499.00,INR,card,Mastercard,domestic,2026-08-28T23:24:00,116.23,20.92,captured
PAY_PROD_000292,ORD_PROD_000292,499.50,INR,card,Mastercard,domestic,2026-08-28T23:43:00,7.74,1.39,captured
PAY_PROD_000293,ORD_PROD_000293,14999.99,INR,card,Visa,domestic,2026-08-29T00:03:00,232.50,41.85,captured
PAY_PROD_000294,ORD_PROD_000294,1499.50,INR,card,Visa,domestic,2026-08-29T00:22:00,23.24,4.18,captured
PAY_PROD_000295,ORD_PROD_000295,199.00,INR,card,Visa,domestic,2026-08-29T00:31:00,3.08,0.55,captured
PAY_PROD_000296,ORD_PROD_000296,1499.00,INR,card,Mastercard,domestic,2026-08-29T00:54:00,23.23,4.18,captured
PAY_PROD_000297,ORD_PROD_000297,1999.00,INR,card,Visa,domestic,2026-08-29T01:12:00,30.98,5.58,captured
PAY_PROD_000298,ORD_PROD_000298,799.99,INR,card,RuPay,domestic,2026-08-29T01:31:00,12.40,2.23,captured
PAY_PROD_000299,ORD_PROD_000299,499.00,INR,card,Visa,domestic,2026-08-29T01:52:00,7.73,1.39,captured
PAY_PROD_000300,ORD_PROD_000300,299.99,INR,card,Visa,domestic,2026-08-29T02:11:00,4.65,0.84,captured
PAY_PROD_000301,ORD_PROD_000301,499.00,INR,card,RuPay,domestic,2026-08-29T02:23:00,7.73,1.39,captured
PAY_PROD_000302,ORD_PROD_000302,14999.00,INR,card,Mastercard,domestic,2026-08-29T02:47:00,232.48,41.85,captured
PAY_PROD_000303,ORD_PROD_000303,3499.00,INR,card,Visa,domestic,2026-08-29T02:56:00,54.23,9.76,captured
PAY_PROD_000304,ORD_PROD_000304,1499.00,INR,card,RuPay,domestic,2026-08-29T03:23:00,23.23,4.18,captured
PAY_PROD_000305,ORD_PROD_000305,19999.99,INR,card,RuPay,domestic,2026-08-29T03:36:00,310.00,55.80,captured
PAY_PROD_000306,ORD_PROD_000306,1499.00,INR,card,Visa,domestic,2026-08-29T03:59:00,23.23,4.18,captured
PAY_PROD_000307,ORD_PROD_000307,2499.50,INR,card,RuPay,domestic,2026-08-29T04:13:00,38.74,6.97,captured
PAY_PROD_000308,ORD_PROD_000308,1499.00,INR,card,Mastercard,domestic,2026-08-29T04:34:00,23.23,4.18,captured
PAY_PROD_000309,ORD_PROD_000309,2499.00,INR,card,Visa,domestic,2026-08-29T04:46:00,38.73,6.97,captured
PAY_PROD_000310,ORD_PROD_000310,14999.99,INR,card,Mastercard,domestic,2026-08-29T05:09:00,232.50,41.85,captured
PAY_PROD_000311,ORD_PROD_000311,19999.50,INR,card,Visa,domestic,2026-08-29T05:20:00,309.99,55.80,captured
PAY_PROD_000312,ORD_PROD_000312,19999.99,INR,card,Visa,domestic,2026-08-29T05:44:00,310.00,55.80,captured
PAY_PROD_000313,ORD_PROD_000313,19999.50,INR,card,RuPay,domestic,2026-08-29T05:55:00,309.99,55.80,captured
PAY_PROD_000314,ORD_PROD_000314,499.50,INR,card,RuPay,domestic,2026-08-29T06:20:00,8.74,1.57,captured
PAY_PROD_000315,ORD_PROD_000315,4999.50,INR,card,Mastercard,domestic,2026-08-29T06:36:00,77.49,13.95,captured
PAY_PROD_000316,ORD_PROD_000316,19999.00,INR,card,Mastercard,domestic,2026-08-29T06:58:00,309.98,55.80,captured
PAY_PROD_000317,ORD_PROD_000317,199.00,INR,card,Mastercard,domestic,2026-08-29T07:11:00,3.08,0.55,captured
PAY_PROD_000318,ORD_PROD_000318,1499.99,INR,card,Visa,domestic,2026-08-29T07:28:00,23.25,4.19,captured
PAY_PROD_000319,ORD_PROD_000319,12499.00,INR,card,Visa,domestic,2026-08-29T07:42:00,193.73,34.87,captured
PAY_PROD_000320,ORD_PROD_000320,7499.00,INR,card,Mastercard,domestic,2026-08-29T08:05:00,116.23,20.92,captured
PAY_PROD_000321,ORD_PROD_000321,7499.00,INR,card,RuPay,domestic,2026-08-29T08:26:00,116.23,20.92,captured
PAY_PROD_000322,ORD_PROD_000322,2499.00,INR,card,Mastercard,domestic,2026-08-29T08:47:00,38.73,6.97,captured
PAY_PROD_000323,ORD_PROD_000323,199.99,INR,card,RuPay,domestic,2026-08-29T08:54:00,3.10,0.56,captured
PAY_PROD_000324,ORD_PROD_000324,3499.00,INR,card,Visa,domestic,2026-08-29T09:16:00,54.23,9.76,captured
PAY_PROD_000325,ORD_PROD_000325,799.00,INR,card,Mastercard,domestic,2026-08-29T09:30:00,12.38,2.23,captured
PAY_PROD_000326,ORD_PROD_000326,14999.99,INR,card,RuPay,domestic,2026-08-29T09:58:00,232.50,41.85,captured
PAY_PROD_000327,ORD_PROD_000327,7499.00,INR,card,RuPay,domestic,2026-08-29T10:12:00,116.23,20.92,captured
PAY_PROD_000328,ORD_PROD_000328,3499.50,INR,card,RuPay,domestic,2026-08-29T10:32:00,54.24,9.76,captured
PAY_PROD_000329,ORD_PROD_000329,14999.50,INR,card,Visa,domestic,2026-08-29T10:51:00,232.49,41.85,captured
PAY_PROD_000330,ORD_PROD_000330,19999.99,INR,card,RuPay,domestic,2026-08-29T11:02:00,310.00,55.80,captured
PAY_PROD_000331,ORD_PROD_000331,3499.00,INR,card,RuPay,domestic,2026-08-29T11:18:00,54.23,9.76,captured
PAY_PROD_000332,ORD_PROD_000332,4999.99,INR,card,RuPay,domestic,2026-08-29T11:38:00,77.50,13.95,captured
PAY_PROD_000333,ORD_PROD_000333,7499.00,INR,card,Visa,domestic,2026-08-29T12:05:00,116.23,20.92,captured
PAY_PROD_000334,ORD_PROD_000334,2499.00,INR,card,Visa,domestic,2026-08-29T12:20:00,38.73,6.97,captured
PAY_PROD_000335,ORD_PROD_000335,1999.99,INR,card,RuPay,domestic,2026-08-29T12:35:00,31.00,5.58,captured
PAY_PROD_000336,ORD_PROD_000336,9999.00,INR,card,Visa,domestic,2026-08-29T12:59:00,154.98,27.90,captured
PAY_PROD_000337,ORD_PROD_000337,14999.00,INR,card,RuPay,domestic,2026-08-29T13:07:00,232.48,41.85,captured
PAY_PROD_000338,ORD_PROD_000338,199.50,INR,card,RuPay,domestic,2026-08-29T13:34:00,3.09,0.56,captured
PAY_PROD_000339,ORD_PROD_000339,799.00,INR,card,RuPay,domestic,2026-08-29T13:43:00,12.38,2.23,captured
PAY_PROD_000340,ORD_PROD_000340,1999.00,INR,card,RuPay,domestic,2026-08-29T14:02:00,30.98,5.58,captured
PAY_PROD_000341,ORD_PROD_000341,999.00,INR,card,Mastercard,domestic,2026-08-29T14:28:00,15.48,2.79,captured
PAY_PROD_000342,ORD_PROD_000342,999.50,INR,card,Visa,domestic,2026-08-29T14:45:00,15.49,2.79,captured
PAY_PROD_000343,ORD_PROD_000343,3499.99,INR,card,Mastercard,domestic,2026-08-29T14:58:00,54.25,9.77,captured
PAY_PROD_000344,ORD_PROD_000344,7499.00,INR,card,RuPay,domestic,2026-08-29T15:17:00,116.23,20.92,captured
PAY_PROD_000345,ORD_PROD_000345,1499.50,INR,card,Visa,domestic,2026-08-29T15:41:00,23.24,4.18,captured
PAY_PROD_000346,ORD_PROD_000346,7499.00,INR,card,RuPay,domestic,2026-08-29T15:52:00,116.23,20.92,captured
PAY_PROD_000347,ORD_PROD_000347,199.00,INR,card,Mastercard,domestic,2026-08-29T16:06:00,3.08,0.55,captured
PAY_PROD_000348,ORD_PROD_000348,2499.50,INR,card,RuPay,domestic,2026-08-29T16:33:00,38.74,6.97,captured
PAY_PROD_000349,ORD_PROD_000349,3499.50,INR,card,RuPay,domestic,2026-08-29T16:45:00,54.24,9.76,captured
PAY_PROD_000350,ORD_PROD_000350,799.50,INR,card,Visa,domestic,2026-08-29T17:07:00,12.39,2.23,captured
PAY_PROD_000351,ORD_PROD_000351,4999.00,INR,card,Visa,domestic,2026-08-29T17:26:00,77.48,13.95,captured
PAY_PROD_000352,ORD_PROD_000352,19999.00,INR,card,Visa,domestic,2026-08-29T17:44:00,309.98,55.80,captured
PAY_PROD_000353,ORD_PROD_000353,7499.00,INR,card,Mastercard,domestic,2026-08-29T18:05:00,116.23,20.92,captured
PAY_PROD_000354,ORD_PROD_000354,1499.99,INR,card,RuPay,domestic,2026-08-29T18:15:00,23.25,4.19,captured
PAY_PROD_000355,ORD_PROD_000355,4999.00,INR,card,Mastercard,domestic,2026-08-29T18:39:00,77.48,13.95,captured
PAY_PROD_000356,ORD_PROD_000356,199.50,INR,card,RuPay,domestic,2026-08-29T18:55:00,3.09,0.56,captured
PAY_PROD_000357,ORD_PROD_000357,499.00,INR,card,RuPay,domestic,2026-08-29T19:13:00,7.73,1.39,captured
PAY_PROD_000358,ORD_PROD_000358,9999.00,INR,card,RuPay,domestic,2026-08-29T19:35:00,154.98,27.90,captured
PAY_PROD_000359,ORD_PROD_000359,1499.99,INR,card,RuPay,domestic,2026-08-29T19:50:00,23.25,4.19,captured
PAY_PROD_000360,ORD_PROD_000360,499.00,INR,card,Visa,domestic,2026-08-29T20:03:00,7.73,1.39,captured
PAY_PROD_000361,ORD_PROD_000361,1999.00,INR,card,RuPay,domestic,2026-08-29T20:23:00,30.98,5.58,captured
PAY_PROD_000362,ORD_PROD_000362,199.00,INR,card,Mastercard,domestic,2026-08-29T20:43:00,3.08,0.55,captured
PAY_PROD_000363,ORD_PROD_000363,7499.00,INR,card,Mastercard,domestic,2026-08-29T20:54:00,116.23,20.92,captured
PAY_PROD_000364,ORD_PROD_000364,299.00,INR,card,RuPay,domestic,2026-08-29T21:22:00,5.23,0.94,captured
PAY_PROD_000365,ORD_PROD_000365,499.50,INR,card,Visa,domestic,2026-08-29T21:41:00,7.74,1.39,captured
PAY_PROD_000366,ORD_PROD_000366,499.50,INR,card,RuPay,domestic,2026-08-29T21:50:00,7.74,1.39,captured
PAY_PROD_000367,ORD_PROD_000367,1999.99,INR,card,Mastercard,domestic,2026-08-29T22:17:00,31.00,5.58,captured
PAY_PROD_000368,ORD_PROD_000368,199.99,INR,card,Mastercard,domestic,2026-08-29T22:24:00,3.10,0.56,captured
PAY_PROD_000369,ORD_PROD_000369,14999.00,INR,card,Visa,domestic,2026-08-29T22:47:00,232.48,41.85,captured
PAY_PROD_000370,ORD_PROD_000370,2499.50,INR,card,Mastercard,domestic,2026-08-29T23:09:00,38.74,6.97,captured
PAY_PROD_000371,ORD_PROD_000371,499.00,INR,card,Mastercard,domestic,2026-08-29T23:25:00,7.73,1.39,captured
PAY_PROD_000372,ORD_PROD_000372,14999.00,INR,card,Visa,domestic,2026-08-29T23:37:00,232.48,41.85,captured
PAY_PROD_000373,ORD_PROD_000373,12499.00,INR,card,Mastercard,domestic,2026-08-30T00:04:00,193.73,34.87,captured
PAY_PROD_000374,ORD_PROD_000374,299.50,INR,card,RuPay,domestic,2026-08-30T00:22:00,5.24,0.94,captured
PAY_PROD_000375,ORD_PROD_000375,7499.99,INR,card,Mastercard,domestic,2026-08-30T00:40:00,116.25,20.93,captured
PAY_PROD_000376,ORD_PROD_000376,12499.00,INR,card,Mastercard,domestic,2026-08-30T00:54:00,193.73,34.87,captured
PAY_PROD_000377,ORD_PROD_000377,4999.50,INR,card,Mastercard,domestic,2026-08-30T01:14:00,77.49,13.95,captured
PAY_PROD_000378,ORD_PROD_000378,199.00,INR,card,Visa,domestic,2026-08-30T01:28:00,3.09,0.55,captured
PAY_PROD_000379,ORD_PROD_000379,4999.50,INR,card,Mastercard,domestic,2026-08-30T01:47:00,77.49,13.95,captured
PAY_PROD_000380,ORD_PROD_000380,999.50,INR,card,RuPay,domestic,2026-08-30T02:08:00,15.49,2.79,captured
PAY_PROD_000381,ORD_PROD_000381,9999.99,INR,card,Mastercard,domestic,2026-08-30T02:18:00,155.00,27.90,captured
PAY_PROD_000382,ORD_PROD_000382,799.00,INR,card,RuPay,domestic,2026-08-30T02:46:00,12.38,2.23,captured
PAY_PROD_000383,ORD_PROD_000383,7499.00,INR,card,Mastercard,domestic,2026-08-30T03:00:00,116.23,20.92,captured
PAY_PROD_000384,ORD_PROD_000384,799.99,INR,card,RuPay,domestic,2026-08-30T03:17:00,12.40,2.23,captured
PAY_PROD_000385,ORD_PROD_000385,199.00,INR,card,Mastercard,domestic,2026-08-30T03:41:00,3.08,0.55,captured
PAY_PROD_000386,ORD_PROD_000386,14999.00,INR,card,Visa,domestic,2026-08-30T03:57:00,232.48,41.85,captured
PAY_PROD_000387,ORD_PROD_000387,4999.00,INR,card,RuPay,domestic,2026-08-30T04:16:00,77.48,13.95,captured
PAY_PROD_000388,ORD_PROD_000388,999.99,INR,card,Mastercard,domestic,2026-08-30T04:26:00,15.50,2.79,captured
PAY_PROD_000389,ORD_PROD_000389,9999.00,INR,card,RuPay,domestic,2026-08-30T04:47:00,154.98,27.90,captured
PAY_PROD_000390,ORD_PROD_000390,499.00,INR,card,Mastercard,domestic,2026-08-30T05:01:00,7.73,1.39,captured
PAY_PROD_000391,ORD_PROD_000391,799.00,INR,card,Visa,domestic,2026-08-30T05:29:00,12.38,2.23,captured
PAY_PROD_000392,ORD_PROD_000392,999.00,INR,card,Mastercard,domestic,2026-08-30T05:41:00,15.48,2.79,captured
PAY_PROD_000393,ORD_PROD_000393,999.00,INR,card,RuPay,domestic,2026-08-30T06:04:00,15.48,2.79,captured
PAY_PROD_000394,ORD_PROD_000394,19999.99,INR,card,RuPay,domestic,2026-08-30T06:21:00,310.00,55.80,captured
PAY_PROD_000395,ORD_PROD_000395,299.00,INR,card,RuPay,domestic,2026-08-30T06:31:00,4.63,0.83,captured
PAY_PROD_000396,ORD_PROD_000396,1999.00,INR,card,RuPay,domestic,2026-08-30T06:50:00,30.98,5.58,captured
PAY_PROD_000397,ORD_PROD_000397,3499.99,INR,card,Visa,domestic,2026-08-30T07:15:00,54.25,9.77,captured
PAY_PROD_000398,ORD_PROD_000398,199.00,INR,card,Visa,domestic,2026-08-30T07:29:00,3.08,0.55,captured
PAY_PROD_000399,ORD_PROD_000399,999.00,INR,card,RuPay,domestic,2026-08-30T07:44:00,15.48,2.79,captured
PAY_PROD_000400,ORD_PROD_000400,299.00,INR,card,Visa,domestic,2026-08-30T08:10:00,4.63,0.83,captured
PAY_PROD_000401,ORD_PROD_000401,14999.99,INR,card,RuPay,domestic,2026-08-30T08:24:00,232.50,41.85,captured
PAY_PROD_000402,ORD_PROD_000402,1999.99,INR,card,Mastercard,domestic,2026-08-30T08:40:00,31.00,5.58,captured
PAY_PROD_000403,ORD_PROD_000403,14999.00,INR,card,Visa,domestic,2026-08-30T09:00:00,232.48,41.85,captured
PAY_PROD_000404,ORD_PROD_000404,299.00,INR,card,Mastercard,domestic,2026-08-30T09:16:00,4.63,0.83,captured
PAY_PROD_000405,ORD_PROD_000405,7499.00,INR,card,Mastercard,domestic,2026-08-30T09:31:00,116.23,20.92,captured
PAY_PROD_000406,ORD_PROD_000406,4999.00,INR,card,Mastercard,domestic,2026-08-30T09:53:00,77.48,13.95,captured
PAY_PROD_000407,ORD_PROD_000407,799.50,INR,card,Visa,domestic,2026-08-30T10:14:00,12.39,2.23,captured
PAY_PROD_000408,ORD_PROD_000408,9999.00,INR,card,RuPay,domestic,2026-08-30T10:26:00,154.98,27.90,captured
PAY_PROD_000409,ORD_PROD_000409,1999.00,INR,card,Visa,domestic,2026-08-30T10:45:00,30.98,5.58,captured
PAY_PROD_000410,ORD_PROD_000410,999.50,INR,card,Visa,domestic,2026-08-30T11:00:00,15.49,2.79,captured
PAY_PROD_000411,ORD_PROD_000411,499.50,INR,card,Visa,domestic,2026-08-30T11:19:00,7.74,1.39,captured
PAY_PROD_000412,ORD_PROD_000412,999.99,INR,card,Visa,domestic,2026-08-30T11:36:00,15.50,2.79,captured
PAY_PROD_000413,ORD_PROD_000413,9999.00,INR,card,RuPay,domestic,2026-08-30T12:03:00,154.98,27.90,captured
PAY_PROD_000414,ORD_PROD_000414,4999.00,INR,card,RuPay,domestic,2026-08-30T12:18:00,77.48,13.95,captured
PAY_PROD_000415,ORD_PROD_000415,1999.99,INR,card,RuPay,domestic,2026-08-30T12:40:00,31.00,5.58,captured
PAY_PROD_000416,ORD_PROD_000416,1499.99,INR,card,RuPay,domestic,2026-08-30T12:53:00,23.25,4.19,captured
PAY_PROD_000417,ORD_PROD_000417,2499.50,INR,card,RuPay,domestic,2026-08-30T13:11:00,38.74,6.97,captured
PAY_PROD_000418,ORD_PROD_000418,9999.50,INR,card,Visa,domestic,2026-08-30T13:27:00,154.99,27.90,captured
PAY_PROD_000419,ORD_PROD_000419,12499.00,INR,card,Visa,domestic,2026-08-30T13:43:00,193.73,34.87,captured
PAY_PROD_000420,ORD_PROD_000420,3499.00,INR,card,Visa,domestic,2026-08-30T14:01:00,54.23,9.76,captured
PAY_PROD_000421,ORD_PROD_000421,9999.50,INR,card,Visa,domestic,2026-08-30T14:18:00,154.99,27.90,captured
PAY_PROD_000422,ORD_PROD_000422,3499.00,INR,card,Mastercard,domestic,2026-08-30T14:36:00,54.23,9.76,captured
PAY_PROD_000423,ORD_PROD_000423,1499.99,INR,card,RuPay,domestic,2026-08-30T14:55:00,23.25,4.19,captured
PAY_PROD_000424,ORD_PROD_000424,499.00,INR,card,Mastercard,domestic,2026-08-30T15:21:00,7.73,1.39,captured
PAY_PROD_000425,ORD_PROD_000425,19999.50,INR,card,Visa,domestic,2026-08-30T15:32:00,309.99,55.80,captured
PAY_PROD_000426,ORD_PROD_000426,19999.00,INR,card,RuPay,domestic,2026-08-30T15:56:00,309.98,55.80,captured
PAY_PROD_000427,ORD_PROD_000427,12499.00,INR,card,RuPay,domestic,2026-08-30T16:10:00,193.73,34.87,captured
PAY_PROD_000428,ORD_PROD_000428,2499.00,INR,card,Mastercard,domestic,2026-08-30T16:27:00,38.73,6.97,captured
PAY_PROD_000429,ORD_PROD_000429,14999.50,INR,card,Mastercard,domestic,2026-08-30T16:52:00,232.49,41.85,captured
PAY_PROD_000430,ORD_PROD_000430,12499.00,INR,card,RuPay,domestic,2026-08-30T17:01:00,193.73,34.87,captured
