settlement_id,payment_id,gross_amount,fee,tax,refund_adjustment,other_adjustment,net_amount,settled_at
SET_PROD_0025,PAY_PROD_000235,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:48:00
SET_PROD_0025,PAY_PROD_000236,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:48:00
SET_PROD_0025,PAY_PROD_000237,7499.00,116.23,20.92,1499.80,0.00,5862.05,2026-09-01T14:48:00
SET_PROD_0025,PAY_PROD_000238,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:48:00
SET_PROD_0025,PAY_PROD_000239,12499.00,193.73,34.87,12499.00,0.00,-228.60,2026-09-01T14:48:00
SET_PROD_0026,PAY_PROD_000240,19999.50,309.99,55.80,0.00,0.00,19633.71,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000241,12499.00,193.73,34.87,6249.50,0.00,6020.90,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000242,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000243,12499.50,193.74,34.87,0.00,0.00,12270.89,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000244,14999.00,262.48,47.25,0.00,0.00,14689.27,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000245,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000246,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000247,19999.99,350.00,63.00,0.00,0.00,19586.99,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000248,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000249,1999.99,31.00,5.58,0.00,0.00,1963.41,2026-09-01T14:30:00
SET_PROD_0026,PAY_PROD_000250,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-01T14:30:00
SET_PROD_0027,PAY_PROD_000251,4999.50,77.49,13.95,0.00,0.00,4908.06,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000252,19999.00,309.98,55.80,4999.75,0.00,14633.47,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000253,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000254,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000255,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000256,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000257,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000258,9999.00,154.98,27.90,2499.75,0.00,7316.37,2026-09-01T14:46:00
SET_PROD_0027,PAY_PROD_000259,19999.99,350.00,63.00,0.00,0.00,19586.99,2026-09-01T14:46:00
SET_PROD_0028,PAY_PROD_000260,14999.99,232.50,41.85,0.00,0.00,14725.64,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000261,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000262,12499.00,218.73,39.37,0.00,0.00,12240.90,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000263,999.99,17.50,3.15,0.00,0.00,979.34,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000264,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000265,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000266,12499.50,193.74,34.87,0.00,0.00,12270.89,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000267,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000268,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:45:00
SET_PROD_0028,PAY_PROD_000269,7499.99,116.25,20.93,0.00,0.00,7362.81,2026-09-01T14:45:00
SET_PROD_0029,PAY_PROD_000270,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-04T14:10:00
SET_PROD_0029,PAY_PROD_000271,4999.50,77.49,13.95,0.00,0.00,4908.06,2026-09-04T14:10:00
SET_PROD_0029,PAY_PROD_000272,1499.50,23.24,4.18,0.00,0.00,1472.08,2026-09-04T14:10:00
SET_PROD_0029,PAY_PROD_000273,1999.99,31.00,5.58,0.00,0.00,1963.41,2026-09-04T14:10:00
SET_PROD_0029,PAY_PROD_000274,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-04T14:10:00
SET_PROD_0029,PAY_PROD_000275,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-04T14:10:00
SET_PROD_0029,PAY_PROD_000276,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-04T14:10:00
SET_PROD_0030,PAY_PROD_000277,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000278,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000279,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000280,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000281,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000282,7499.99,131.25,23.63,0.00,0.00,7345.11,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000283,1999.50,30.99,6.82,0.00,0.00,1961.69,2026-09-01T14:21:00
SET_PROD_0030,PAY_PROD_000284,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:21:00
SET_PROD_0031,PAY_PROD_000285,999.50,15.49,2.79,0.00,0.00,981.22,2026-09-01T14:11:00
SET_PROD_0031,PAY_PROD_000286,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:11:00
SET_PROD_0031,PAY_PROD_000287,2499.50,38.74,6.97,0.00,0.00,2453.79,2026-09-01T14:11:00
SET_PROD_0031,PAY_PROD_000288,7499.50,116.24,20.92,0.00,0.00,7362.34,2026-09-01T14:11:00
SET_PROD_0031,PAY_PROD_000289,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:11:00
SET_PROD_0031,PAY_PROD_000290,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:11:00
SET_PROD_0031,PAY_PROD_000291,7499.00,116.23,20.92,1499.80,0.00,5862.05,2026-09-01T14:11:00
SET_PROD_0032,PAY_PROD_000292,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-01T14:19:00
SET_PROD_0032,PAY_PROD_000293,14999.99,232.50,41.85,7500.00,0.00,7225.64,2026-09-01T14:19:00
SET_PROD_0032,PAY_PROD_000294,1499.50,23.24,4.18,374.88,0.00,1097.20,2026-09-01T14:19:00
SET_PROD_0032,PAY_PROD_000295,199.00,3.08,0.55,99.50,0.00,95.87,2026-09-01T14:19:00
SET_PROD_0032,PAY_PROD_000296,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-01T14:19:00
SET_PROD_0032,PAY_PROD_000297,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:19:00
SET_PROD_0033,PAY_PROD_000298,799.99,12.40,2.23,0.00,0.00,785.36,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000299,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000300,299.99,4.65,0.84,0.00,0.00,294.50,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000301,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000302,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000303,3499.00,54.23,9.76,699.80,0.00,2735.21,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000304,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000305,19999.99,310.00,55.80,0.00,0.00,19634.19,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000306,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000307,2499.50,38.74,6.97,2499.50,0.00,-45.71,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000308,1499.00,23.23,4.18,0.00,49.00,1422.59,2026-09-01T14:30:00
SET_PROD_0033,PAY_PROD_000309,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-01T14:30:00
SET_PROD_0034,PAY_PROD_000310,14999.99,232.50,41.85,0.00,0.00,14725.64,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000311,19999.50,309.99,55.80,0.00,0.00,19633.71,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000312,19999.99,310.00,55.80,0.00,0.00,19634.19,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000313,19999.50,309.99,55.80,0.00,0.00,19633.71,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000314,499.50,8.74,1.57,0.00,0.00,489.19,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000315,4999.50,77.49,13.95,0.00,0.00,4908.06,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000316,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000317,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000318,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000319,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000320,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:31:00
SET_PROD_0034,PAY_PROD_000321,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:31:00
SET_PROD_0035,PAY_PROD_000322,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000323,199.99,3.10,0.56,50.00,0.00,146.33,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000324,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000325,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000326,14999.99,232.50,41.85,0.00,0.00,14725.64,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000327,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000328,3499.50,54.24,9.76,0.00,0.00,3435.50,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000329,14999.50,232.49,41.85,0.00,49.00,14676.16,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000330,19999.99,310.00,55.80,0.00,0.00,19634.19,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000331,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000332,4999.99,77.50,13.95,1000.00,0.00,3908.54,2026-09-01T14:18:00
SET_PROD_0035,PAY_PROD_000333,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:18:00
SET_PROD_0036,PAY_PROD_000334,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-01T14:32:00
SET_PROD_0036,PAY_PROD_000335,1999.99,31.00,5.58,200.00,0.00,1763.41,2026-09-01T14:32:00
SET_PROD_0036,PAY_PROD_000336,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:32:00
SET_PROD_0036,PAY_PROD_000337,14999.00,232.48,41.85,1499.90,0.00,13224.77,2026-09-01T14:32:00
SET_PROD_0036,PAY_PROD_000338,199.50,3.09,0.56,0.00,0.00,195.85,2026-09-01T14:32:00
SET_PROD_0036,PAY_PROD_000339,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:32:00
SET_PROD_0036,PAY_PROD_000340,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:32:00
SET_PROD_0037,PAY_PROD_000341,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000342,999.50,15.49,2.79,0.00,0.00,981.22,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000343,3499.99,54.25,9.77,0.00,0.00,3435.97,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000344,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000345,1499.50,23.24,4.18,0.00,0.00,1472.08,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000346,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000347,199.00,3.08,0.55,19.90,0.00,175.47,2026-09-01T14:20:00
SET_PROD_0037,PAY_PROD_000348,2499.50,38.74,6.97,0.00,0.00,2453.79,2026-09-01T14:20:00
SET_PROD_0038,PAY_PROD_000349,3499.50,54.24,9.76,0.00,0.00,3435.50,2026-09-01T14:26:00
SET_PROD_0038,PAY_PROD_000350,799.50,12.39,2.23,0.00,0.00,784.88,2026-09-01T14:26:00
SET_PROD_0038,PAY_PROD_000351,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:26:00
SET_PROD_0038,PAY_PROD_000352,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:26:00
SET_PROD_0038,PAY_PROD_000353,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:26:00
SET_PROD_0038,PAY_PROD_000354,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-01T14:26:00
SET_PROD_0039,PAY_PROD_000355,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000356,199.50,3.09,0.56,0.00,0.00,195.85,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000357,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000358,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000359,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000360,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000361,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000362,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000363,7499.00,116.23,20.92,749.90,0.00,6611.95,2026-09-01T14:18:00
SET_PROD_0039,PAY_PROD_000364,299.00,5.23,0.94,0.00,0.00,292.83,2026-09-01T14:18:00
SET_PROD_0040,PAY_PROD_000365,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000366,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000367,1999.99,31.00,5.58,0.00,0.00,1963.41,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000368,199.99,3.10,0.56,0.00,0.00,196.33,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000369,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000370,2499.50,38.74,6.97,0.00,0.00,2453.79,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000371,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000372,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000373,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:28:00
SET_PROD_0040,PAY_PROD_000374,299.50,5.24,0.94,0.00,0.00,293.32,2026-09-01T14:28:00
SET_PROD_0041,PAY_PROD_000375,7499.99,116.25,20.93,0.00,0.00,7362.81,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000376,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000377,4999.50,77.49,13.95,0.00,0.00,4908.06,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000378,199.00,3.09,0.55,0.00,0.00,195.36,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000379,4999.50,77.49,13.95,0.00,0.00,4908.06,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000380,999.50,15.49,2.79,0.00,0.00,981.22,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000381,9999.99,155.00,27.90,0.00,0.00,9817.09,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000382,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000383,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000384,799.99,12.40,2.23,0.00,0.00,785.36,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000385,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-01T14:40:00
SET_PROD_0041,PAY_PROD_000386,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-01T14:40:00
SET_PROD_0042,PAY_PROD_000387,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000388,999.99,15.50,2.79,0.00,0.00,981.70,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000389,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000390,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000391,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000392,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000393,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000394,19999.99,310.00,55.80,0.00,0.00,19634.19,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000395,299.00,4.63,0.83,0.00,0.00,293.54,2026-09-01T14:49:00
SET_PROD_0042,PAY_PROD_000396,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:49:00
SET_PROD_0043,PAY_PROD_000397,3499.99,54.25,9.77,0.00,0.00,3435.97,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000398,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000399,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000400,299.00,4.63,0.83,0.00,0.00,293.54,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000401,14999.99,232.50,41.85,3750.00,0.00,10975.64,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000402,1999.99,31.00,5.58,0.00,0.00,1963.41,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000403,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-01T14:19:00
SET_PROD_0043,PAY_PROD_000404,299.00,4.63,0.83,0.00,0.00,293.54,2026-09-01T14:19:00
SET_PROD_0044,PAY_PROD_000405,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000406,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000407,799.50,12.39,2.23,0.00,49.00,735.88,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000408,9999.00,154.98,27.90,999.90,0.00,8816.22,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000409,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000410,999.50,15.49,2.79,0.00,0.00,981.22,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000411,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000412,999.99,15.50,2.79,0.00,0.00,981.70,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000413,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000414,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-01T14:21:00
SET_PROD_0044,PAY_PROD_000415,1999.99,31.00,5.58,0.00,0.00,1963.41,2026-09-01T14:21:00
SET_PROD_0045,PAY_PROD_000416,1499.99,23.25,4.19,300.00,0.00,1172.55,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000417,2499.50,38.74,6.97,0.00,0.00,2453.79,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000418,9999.50,154.99,27.90,2499.88,0.00,7316.73,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000419,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000420,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000421,9999.50,154.99,27.90,0.00,0.00,9816.61,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000422,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000423,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000424,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000425,19999.50,309.99,55.80,0.00,0.00,19633.71,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000426,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:10:00
SET_PROD_0045,PAY_PROD_000427,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:10:00
SET_PROD_0046,PAY_PROD_000428,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-01T14:33:00
SET_PROD_0046,PAY_PROD_000429,14999.50,232.49,41.85,0.00,0.00,14725.16,2026-09-01T14:33:00
SET_PROD_0046,PAY_PROD_000430,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-01T14:33:00
SET_PROD_0046,PAY_PROD_000431,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:33:00
SET_PROD_0046,PAY_PROD_000432,4999.50,77.49,13.95,0.00,0.00,4908.06,2026-09-01T14:33:00
SET_PROD_0046,PAY_PROD_000433,19999.99,310.00,55.80,0.00,0.00,19634.19,2026-09-01T14:33:00
SET_PROD_0047,PAY_PROD_000434,2499.99,43.75,7.88,0.00,0.00,2448.36,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000435,1999.50,30.99,5.58,0.00,0.00,1962.93,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000436,199.99,3.10,0.56,0.00,0.00,196.33,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000437,7499.50,116.24,20.92,0.00,0.00,7362.34,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000438,12499.99,193.75,34.88,0.00,0.00,12271.36,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000439,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000440,299.00,4.63,0.83,0.00,0.00,293.54,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000441,12499.00,193.73,42.62,0.00,0.00,12262.65,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000442,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-04T14:16:00
SET_PROD_0047,PAY_PROD_000443,19999.99,310.00,55.80,0.00,0.00,19634.19,2026-09-04T14:16:00
SET_PROD_0048,PAY_PROD_000444,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000445,1999.50,30.99,5.58,0.00,0.00,1962.93,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000446,799.50,12.39,2.23,0.00,0.00,784.88,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000447,499.99,7.75,1.40,0.00,0.00,490.84,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000448,299.00,4.63,0.83,0.00,0.00,293.54,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000449,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000450,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000451,9999.99,155.00,27.90,0.00,0.00,9817.09,2026-09-01T14:01:00
SET_PROD_0048,PAY_PROD_000452,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-01T14:01:00
SET_PROD_0049,PAY_PROD_000453,14999.50,232.49,41.85,0.00,0.00,14725.16,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000454,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000455,1499.00,23.23,4.18,749.50,0.00,722.09,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000456,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000457,799.00,12.38,2.23,79.90,0.00,704.49,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000458,9999.00,154.98,27.90,0.00,0.00,9816.12,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000459,7499.00,116.24,20.92,0.00,0.00,7361.84,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000460,19999.50,309.99,55.80,0.00,0.00,19633.71,2026-09-02T14:45:00
SET_PROD_0049,PAY_PROD_000461,9999.00,154.98,27.90,1999.80,0.00,7816.32,2026-09-02T14:45:00
SET_PROD_0050,PAY_PROD_000462,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000463,14999.00,232.48,41.85,0.00,0.00,14724.67,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000464,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000465,999.99,15.50,2.79,0.00,0.00,981.70,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000466,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000467,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000468,12499.50,193.74,34.87,0.00,0.00,12270.89,2026-09-02T14:39:00
