order_id,customer_id,amount,created_at,expected_status,payment_id
ORD_PROD_000281,CUST_00200,19999.00,2026-08-28T19:55:00,paid,PAY_PROD_000281
ORD_PROD_000282,CUST_00155,7499.99,2026-08-28T20:19:00,paid,PAY_PROD_000282
ORD_PROD_000283,CUST_00170,1999.50,2026-08-28T20:34:00,paid,PAY_PROD_000283
ORD_PROD_000284,CUST_00029,499.00,2026-08-28T20:38:00,paid,PAY_PROD_000284
ORD_PROD_000285,CUST_00144,999.50,2026-08-28T21:17:00,paid,PAY_PROD_000285
ORD_PROD_000286,CUST_00068,799.00,2026-08-28T21:12:00,paid,PAY_PROD_000286
ORD_PROD_000287,CUST_00385,2499.50,2026-08-28T21:56:00,paid,PAY_PROD_000287
ORD_PROD_000288,CUST_00266,7499.50,2026-08-28T22:05:00,paid,PAY_PROD_000288
ORD_PROD_000289,CUST_00210,19999.00,2026-08-28T22:38:00,paid,PAY_PROD_000289
ORD_PROD_000290,CUST_00139,1999.00,2026-08-28T22:56:00,paid,PAY_PROD_000290
ORD_PROD_000291,CUST_00179,7499.00,2026-08-28T23:10:00,paid,PAY_PROD_000291
ORD_PROD_000292,CUST_00399,499.50,2026-08-28T23:37:00,paid,PAY_PROD_000292
ORD_PROD_000293,CUST_00043,14999.99,2026-08-28T23:47:00,paid,PAY_PROD_000293
ORD_PROD_000294,CUST_00085,1499.50,2026-08-28T23:56:00,paid,PAY_PROD_000294
ORD_PROD_000295,CUST_00131,199.00,2026-08-29T00:06:00,paid,PAY_PROD_000295
ORD_PROD_000296,CUST_00116,1499.00,2026-08-29T00:48:00,paid,PAY_PROD_000296
ORD_PROD_000297,CUST_00072,1999.00,2026-08-29T00:35:00,paid,PAY_PROD_000297
ORD_PROD_000298,CUST_00254,799.99,2026-08-29T01:16:00,paid,PAY_PROD_000298
ORD_PROD_000299,CUST_00259,499.00,2026-08-29T01:27:00,paid,PAY_PROD_000299
ORD_PROD_000300,CUST_00246,299.99,2026-08-29T02:06:00,paid,PAY_PROD_000300
ORD_PROD_000301,CUST_00211,499.00,2026-08-29T01:48:00,paid,PAY_PROD_000301
ORD_PROD_000302,CUST_00062,14999.00,2026-08-29T02:37:00,paid,PAY_PROD_000302
ORD_PROD_000303,CUST_00301,3499.00,2026-08-29T02:36:00,paid,PAY_PROD_000303
ORD_PROD_000304,CUST_00188,1499.00,2026-08-29T02:48:00,paid,PAY_PROD_000304
ORD_PROD_000305,CUST_00096,19999.99,2026-08-29T03:01:00,paid,PAY_PROD_000305
ORD_PROD_000306,CUST_00392,1499.00,2026-08-29T03:42:00,paid,PAY_PROD_000306
ORD_PROD_000307,CUST_00013,2499.50,2026-08-29T03:47:00,paid,PAY_PROD_000307
ORD_PROD_000308,CUST_00166,1499.00,2026-08-29T03:57:00,paid,PAY_PROD_000308
ORD_PROD_000309,CUST_00220,2499.00,2026-08-29T04:42:00,paid,PAY_PROD_000309
ORD_PROD_000310,CUST_00050,14999.99,2026-08-29T04:53:00,paid,PAY_PROD_000310
ORD_PROD_000311,CUST_00010,19999.50,2026-08-29T04:38:00,paid,PAY_PROD_000311
ORD_PROD_000312,CUST_00044,19999.99,2026-08-29T05:35:00,paid,PAY_PROD_000312
ORD_PROD_000313,CUST_00177,19999.50,2026-08-29T05:17:00,paid,PAY_PROD_000313
ORD_PROD_000314,CUST_00220,499.50,2026-08-29T05:53:00,paid,PAY_PROD_000314
ORD_PROD_000315,CUST_00092,4999.50,2026-08-29T06:00:00,paid,PAY_PROD_000315
ORD_PROD_000316,CUST_00040,19999.00,2026-08-29T06:28:00,paid,PAY_PROD_000316
ORD_PROD_000317,CUST_00193,199.00,2026-08-29T07:08:00,paid,PAY_PROD_000317
ORD_PROD_000318,CUST_00147,1499.99,2026-08-29T07:13:00,paid,PAY_PROD_000318
ORD_PROD_000319,CUST_00394,12499.00,2026-08-29T07:13:00,paid,PAY_PROD_000319
ORD_PROD_000320,CUST_00388,7499.00,2026-08-29T07:41:00,paid,PAY_PROD_000320
ORD_PROD_000321,CUST_00241,7499.00,2026-08-29T08:17:00,paid,PAY_PROD_000321
ORD_PROD_000322,CUST_00269,2499.00,2026-08-29T08:38:00,paid,PAY_PROD_000322
ORD_PROD_000323,CUST_00011,199.99,2026-08-29T08:11:00,paid,PAY_PROD_000323
ORD_PROD_000324,CUST_00033,3499.00,2026-08-29T09:06:00,paid,PAY_PROD_000324
ORD_PROD_000325,CUST_00008,799.00,2026-08-29T08:46:00,paid,PAY_PROD_000325
ORD_PROD_000326,CUST_00114,14999.99,2026-08-29T09:25:00,paid,PAY_PROD_000326
ORD_PROD_000327,CUST_00122,7499.00,2026-08-29T09:42:00,paid,PAY_PROD_000327
ORD_PROD_000328,CUST_00257,3499.50,2026-08-29T10:28:00,paid,PAY_PROD_000328
ORD_PROD_000329,CUST_00393,14999.50,2026-08-29T10:34:00,paid,PAY_PROD_000329
ORD_PROD_000330,CUST_00342,19999.99,2026-08-29T10:30:00,paid,PAY_PROD_000330
ORD_PROD_000331,CUST_00310,3499.00,2026-08-29T10:46:00,paid,PAY_PROD_000331
ORD_PROD_000332,CUST_00025,4999.99,2026-08-29T11:03:00,paid,PAY_PROD_000332
ORD_PROD_000333,CUST_00350,7499.00,2026-08-29T12:02:00,paid,PAY_PROD_000333
ORD_PROD_000334,CUST_00167,2499.00,2026-08-29T12:14:00,paid,PAY_PROD_000334
ORD_PROD_000335,CUST_00021,1999.99,2026-08-29T11:54:00,paid,PAY_PROD_000335
ORD_PROD_000336,CUST_00236,9999.00,2026-08-29T12:36:00,paid,PAY_PROD_000336
ORD_PROD_000337,CUST_00418,14999.00,2026-08-29T12:57:00,paid,PAY_PROD_000337
ORD_PROD_000338,CUST_00131,199.50,2026-08-29T13:13:00,paid,PAY_PROD_000338
ORD_PROD_000339,CUST_00341,799.00,2026-08-29T13:25:00,paid,PAY_PROD_000339
ORD_PROD_000340,CUST_00086,1999.00,2026-08-29T13:38:00,paid,PAY_PROD_000340
ORD_PROD_000341,CUST_00255,999.00,2026-08-29T14:14:00,paid,PAY_PROD_000341
ORD_PROD_000342,CUST_00405,999.50,2026-08-29T14:30:00,paid,PAY_PROD_000342
ORD_PROD_000343,CUST_00155,3499.99,2026-08-29T14:30:00,paid,PAY_PROD_000343
ORD_PROD_000344,CUST_00078,7499.00,2026-08-29T14:35:00,paid,PAY_PROD_000344
ORD_PROD_000345,CUST_00401,1499.50,2026-08-29T15:00:00,paid,PAY_PROD_000345
ORD_PROD_000346,CUST_00053,7499.00,2026-08-29T15:18:00,paid,PAY_PROD_000346
ORD_PROD_000347,CUST_00416,199.00,2026-08-29T15:27:00,paid,PAY_PROD_000347
ORD_PROD_000348,CUST_00105,2499.50,2026-08-29T16:23:00,paid,PAY_PROD_000348
ORD_PROD_000349,CUST_00166,3499.50,2026-08-29T16:33:00,paid,PAY_PROD_000349
ORD_PROD_000350,CUST_00093,799.50,2026-08-29T16:39:00,paid,PAY_PROD_000350
ORD_PROD_000351,CUST_00039,4999.00,2026-08-29T17:00:00,paid,PAY_PROD_000351
ORD_PROD_000352,CUST_00071,19999.00,2026-08-29T17:26:00,paid,PAY_PROD_000352
ORD_PROD_000353,CUST_00125,7499.00,2026-08-29T17:42:00,paid,PAY_PROD_000353
ORD_PROD_000354,CUST_00074,1499.99,2026-08-29T18:07:00,paid,PAY_PROD_000354
ORD_PROD_000355,CUST_00386,4999.00,2026-08-29T18:28:00,paid,PAY_PROD_000355
ORD_PROD_000356,CUST_00260,199.50,2026-08-29T18:12:00,paid,PAY_PROD_000356
ORD_PROD_000357,CUST_00054,499.00,2026-08-29T18:41:00,paid,PAY_PROD_000357
ORD_PROD_000358,CUST_00330,9999.00,2026-08-29T19:25:00,paid,PAY_PROD_000358
ORD_PROD_000359,CUST_00058,1499.99,2026-08-29T19:18:00,paid,PAY_PROD_000359
ORD_PROD_000360,CUST_00202,499.00,2026-08-29T19:44:00,paid,PAY_PROD_000360
ORD_PROD_000361,CUST_00313,1999.00,2026-08-29T20:18:00,paid,PAY_PROD_000361
ORD_PROD_000362,CUST_00034,199.00,2026-08-29T20:16:00,paid,PAY_PROD_000362
ORD_PROD_000363,CUST_00073,7499.00,2026-08-29T20:45:00,paid,PAY_PROD_000363
ORD_PROD_000364,CUST_00210,299.00,2026-08-29T21:13:00,paid,PAY_PROD_000364
ORD_PROD_000365,CUST_00286,499.50,2026-08-29T21:13:00,paid,PAY_PROD_000365
ORD_PROD_000366,CUST_00158,499.50,2026-08-29T21:05:00,paid,PAY_PROD_000366
ORD_PROD_000367,CUST_00341,1999.99,2026-08-29T21:57:00,paid,PAY_PROD_000367
ORD_PROD_000368,CUST_00037,199.99,2026-08-29T21:54:00,paid,PAY_PROD_000368
ORD_PROD_000369,CUST_00385,14999.00,2026-08-29T22:35:00,paid,PAY_PROD_000369
ORD_PROD_000370,CUST_00250,2499.50,2026-08-29T23:06:00,paid,PAY_PROD_000370
ORD_PROD_000371,CUST_00311,499.00,2026-08-29T23:04:00,paid,PAY_PROD_000371
ORD_PROD_000372,CUST_00294,14999.00,2026-08-29T23:01:00,paid,PAY_PROD_000372
ORD_PROD_000373,CUST_00069,12499.00,2026-08-29T23:47:00,paid,PAY_PROD_000373
ORD_PROD_000374,CUST_00050,299.50,2026-08-29T23:53:00,paid,PAY_PROD_000374
ORD_PROD_000375,CUST_00012,7499.99,2026-08-30T00:04:00,paid,PAY_PROD_000375
ORD_PROD_000376,CUST_00026,12499.00,2026-08-30T00:30:00,paid,PAY_PROD_000376
ORD_PROD_000377,CUST_00030,4999.50,2026-08-30T00:49:00,paid,PAY_PROD_000377
ORD_PROD_000378,CUST_00230,199.00,2026-08-30T00:59:00,paid,PAY_PROD_000378
ORD_PROD_000379,CUST_00383,4999.50,2026-08-30T01:13:00,paid,PAY_PROD_000379
ORD_PROD_000380,CUST_00243,999.50,2026-08-30T01:42:00,paid,PAY_PROD_000380
ORD_PROD_000381,CUST_00026,9999.99,2026-08-30T01:58:00,paid,PAY_PROD_000381
ORD_PROD_000382,CUST_00218,799.00,2026-08-30T02:13:00,paid,PAY_PROD_000382
ORD_PROD_000383,CUST_00413,7499.00,2026-08-30T02:35:00,paid,PAY_PROD_000383
ORD_PROD_000384,CUST_00312,799.99,2026-08-30T02:34:00,paid,PAY_PROD_000384
ORD_PROD_000385,CUST_00210,199.00,2026-08-30T03:38:00,paid,PAY_PROD_000385
ORD_PROD_000386,CUST_00022,14999.00,2026-08-30T03:39:00,paid,PAY_PROD_000386
ORD_PROD_000387,CUST_00041,4999.00,2026-08-30T03:59:00,paid,PAY_PROD_000387
ORD_PROD_000388,CUST_00049,999.99,2026-08-30T03:52:00,paid,PAY_PROD_000388
ORD_PROD_000389,CUST_00185,9999.00,2026-08-30T04:26:00,paid,PAY_PROD_000389
ORD_PROD_000390,CUST_00073,499.00,2026-08-30T04:21:00,paid,PAY_PROD_000390
ORD_PROD_000391,CUST_00103,799.00,2026-08-30T04:55:00,paid,PAY_PROD_000391
ORD_PROD_000392,CUST_00182,999.00,2026-08-30T05:05:00,paid,PAY_PROD_000392
ORD_PROD_000393,CUST_00373,999.00,2026-08-30T05:26:00,paid,PAY_PROD_000393
ORD_PROD_000394,CUST_00011,19999.99,2026-08-30T05:49:00,paid,PAY_PROD_000394
ORD_PROD_000395,CUST_00128,299.00,2026-08-30T06:18:00,paid,PAY_PROD_000395
ORD_PROD_000396,CUST_00093,1999.00,2026-08-30T06:39:00,paid,PAY_PROD_000396
ORD_PROD_000397,CUST_00244,3499.99,2026-08-30T07:03:00,paid,PAY_PROD_000397
ORD_PROD_000398,CUST_00123,199.00,2026-08-30T06:46:00,paid,PAY_PROD_000398
ORD_PROD_000399,CUST_00156,999.00,2026-08-30T07:27:00,paid,PAY_PROD_000399
ORD_PROD_000400,CUST_00380,299.00,2026-08-30T07:30:00,paid,PAY_PROD_000400
ORD_PROD_000401,CUST_00416,14999.99,2026-08-30T08:06:00,paid,PAY_PROD_000401
ORD_PROD_000402,CUST_00199,1999.99,2026-08-30T08:33:00,paid,PAY_PROD_000402
ORD_PROD_000403,CUST_00028,14999.00,2026-08-30T08:47:00,paid,PAY_PROD_000403
ORD_PROD_000404,CUST_00353,299.00,2026-08-30T08:32:00,paid,PAY_PROD_000404
ORD_PROD_000405,CUST_00388,7499.00,2026-08-30T08:59:00,paid,PAY_PROD_000405
ORD_PROD_000406,CUST_00158,4999.00,2026-08-30T09:34:00,paid,PAY_PROD_000406
ORD_PROD_000407,CUST_00072,799.50,2026-08-30T10:07:00,paid,PAY_PROD_000407
ORD_PROD_000408,CUST_00351,9999.00,2026-08-30T09:42:00,paid,PAY_PROD_000408
ORD_PROD_000409,CUST_00243,1999.00,2026-08-30T10:36:00,paid,PAY_PROD_000409
ORD_PROD_000410,CUST_00338,999.50,2026-08-30T10:22:00,paid,PAY_PROD_000410
ORD_PROD_000411,CUST_00289,499.50,2026-08-30T11:09:00,paid,PAY_PROD_000411
ORD_PROD_000412,CUST_00346,999.99,2026-08-30T11:04:00,paid,PAY_PROD_000412
ORD_PROD_000413,CUST_00132,9999.00,2026-08-30T11:31:00,paid,PAY_PROD_000413
ORD_PROD_000414,CUST_00070,4999.00,2026-08-30T11:50:00,paid,PAY_PROD_000414
ORD_PROD_000415,CUST_00358,1999.99,2026-08-30T12:21:00,paid,PAY_PROD_000415
ORD_PROD_000416,CUST_00240,1499.99,2026-08-30T12:35:00,paid,PAY_PROD_000416
ORD_PROD_000417,CUST_00158,2499.50,2026-08-30T12:26:00,paid,PAY_PROD_000417
ORD_PROD_000418,CUST_00070,9999.50,2026-08-30T13:12:00,paid,PAY_PROD_000418
ORD_PROD_000419,CUST_00147,12499.00,2026-08-30T13:11:00,paid,PAY_PROD_000419
ORD_PROD_000420,CUST_00122,3499.00,2026-08-30T13:35:00,paid,PAY_PROD_000420
ORD_PROD_000421,CUST_00291,9999.50,2026-08-30T13:33:00,paid,PAY_PROD_000421
ORD_PROD_000422,CUST_00326,3499.00,2026-08-30T14:14:00,paid,PAY_PROD_000422
ORD_PROD_000423,CUST_00091,1499.99,2026-08-30T14:32:00,paid,PAY_PROD_000423
ORD_PROD_000424,CUST_00296,499.00,2026-08-30T14:51:00,paid,PAY_PROD_000424
ORD_PROD_000425,CUST_00121,19999.50,2026-08-30T15:20:00,paid,PAY_PROD_000425
ORD_PROD_000426,CUST_00059,19999.00,2026-08-30T15:13:00,paid,PAY_PROD_000426
ORD_PROD_000427,CUST_00335,12499.00,2026-08-30T15:59:00,paid,PAY_PROD_000427
ORD_PROD_000428,CUST_00301,2499.00,2026-08-30T15:49:00,paid,PAY_PROD_000428
ORD_PROD_000429,CUST_00164,14999.50,2026-08-30T16:12:00,paid,PAY_PROD_000429
ORD_PROD_000430,CUST_00217,12499.00,2026-08-30T16:28:00,paid,PAY_PROD_000430
ORD_PROD_000431,CUST_00380,9999.00,2026-08-30T16:48:00,paid,PAY_PROD_000431
ORD_PROD_000432,CUST_00394,4999.50,2026-08-30T17:15:00,paid,PAY_PROD_000432
ORD_PROD_000433,CUST_00201,19999.99,2026-08-30T17:24:00,paid,PAY_PROD_000433
ORD_PROD_000434,CUST_00029,2499.99,2026-08-30T17:45:00,paid,PAY_PROD_000434
ORD_PROD_000435,CUST_00243,1999.50,2026-08-30T17:50:00,paid,PAY_PROD_000435
ORD_PROD_000436,CUST_00333,199.99,2026-08-30T18:48:00,paid,PAY_PROD_000436
ORD_PROD_000437,CUST_00068,7499.50,2026-08-30T18:48:00,paid,PAY_PROD_000437
ORD_PROD_000438,CUST_00165,12499.99,2026-08-30T19:25:00,paid,PAY_PROD_000438
ORD_PROD_000439,CUST_00293,4999.00,2026-08-30T19:02:00,paid,PAY_PROD_000439
ORD_PROD_000440,CUST_00289,299.00,2026-08-30T19:21:00,paid,PAY_PROD_000440
ORD_PROD_000441,CUST_00075,12499.00,2026-08-30T20:15:00,paid,PAY_PROD_000441
ORD_PROD_000442,CUST_00359,499.50,2026-08-30T19:56:00,paid,PAY_PROD_000442
ORD_PROD_000443,CUST_00329,19999.99,2026-08-30T20:41:00,paid,PAY_PROD_000443
ORD_PROD_000444,CUST_00388,19999.00,2026-08-30T21:03:00,paid,PAY_PROD_000444
ORD_PROD_000445,CUST_00405,1999.50,2026-08-30T21:16:00,paid,PAY_PROD_000445
ORD_PROD_000446,CUST_00055,799.50,2026-08-30T21:11:00,paid,PAY_PROD_000446
ORD_PROD_000447,CUST_00106,499.99,2026-08-30T21:38:00,paid,PAY_PROD_000447
ORD_PROD_000448,CUST_00078,299.00,2026-08-30T22:31:00,paid,PAY_PROD_000448
ORD_PROD_000449,CUST_00213,9999.00,2026-08-30T22:46:00,paid,PAY_PROD_000449
ORD_PROD_000450,CUST_00258,1999.00,2026-08-30T22:37:00,paid,PAY_PROD_000450
ORD_PROD_000451,CUST_00039,9999.99,2026-08-30T22:47:00,paid,PAY_PROD_000451
ORD_PROD_000452,CUST_00361,1999.00,2026-08-30T23:35:00,paid,PAY_PROD_000452
ORD_PROD_000453,CUST_00072,14999.50,2026-08-30T23:43:00,paid,PAY_PROD_000453
ORD_PROD_000454,CUST_00146,2499.00,2026-08-31T00:08:00,paid,PAY_PROD_000454
ORD_PROD_000455,CUST_00278,1499.00,2026-08-31T00:05:00,paid,PAY_PROD_000455
ORD_PROD_000456,CUST_00039,12499.00,2026-08-31T00:30:00,paid,PAY_PROD_000456
ORD_PROD_000457,CUST_00171,799.00,2026-08-31T00:34:00,paid,PAY_PROD_000457
ORD_PROD_000458,CUST_00278,9999.00,2026-08-31T01:20:00,paid,PAY_PROD_000458
ORD_PROD_000459,CUST_00377,7499.00,2026-08-31T01:38:00,paid,PAY_PROD_000459
ORD_PROD_000460,CUST_00377,19999.50,2026-08-31T01:57:00,paid,PAY_PROD_000460
ORD_PROD_000461,CUST_00148,9999.00,2026-08-31T01:39:00,paid,PAY_PROD_000461
ORD_PROD_000462,CUST_00134,799.00,2026-08-31T02:17:00,paid,PAY_PROD_000462
ORD_PROD_000463,CUST_00403,14999.00,2026-08-31T02:35:00,paid,PAY_PROD_000463
ORD_PROD_000464,CUST_00025,4999.00,2026-08-31T02:33:00,paid,PAY_PROD_000464
ORD_PROD_000465,CUST_00399,999.99,2026-08-31T03:33:00,paid,PAY_PROD_000465
ORD_PROD_000466,CUST_00290,3499.00,2026-08-31T03:31:00,paid,PAY_PROD_000466
ORD_PROD_000467,CUST_00194,799.00,2026-08-31T04:09:00,paid,PAY_PROD_000467
ORD_PROD_000468,CUST_00095,12499.50,2026-08-31T04:13:00,paid,PAY_PROD_000468
ORD_PROD_000469,CUST_00093,7499.00,2026-08-31T04:41:00,paid,PAY_PROD_000469
ORD_PROD_000470,CUST_00055,1999.99,2026-08-31T04:47:00,paid,PAY_PROD_000470
ORD_PROD_000471,CUST_00305,299.99,2026-08-31T04:59:00,paid,PAY_PROD_000471
ORD_PROD_000472,CUST_00008,799.00,2026-08-31T05:02:00,paid,PAY_PROD_000472
ORD_PROD_000473,CUST_00379,799.00,2026-08-31T05:23:00,paid,PAY_PROD_000473
ORD_PROD_000474,CUST_00322,12499.50,2026-08-31T06:13:00,paid,PAY_PROD_000474
ORD_PROD_000475,CUST_00316,19999.00,2026-08-31T06:08:00,paid,PAY_PROD_000475
ORD_PROD_000476,CUST_00206,199.00,2026-08-31T06:30:00,paid,PAY_PROD_000476
ORD_PROD_000477,CUST_00064,199.50,2026-08-31T07:01:00,paid,PAY_PROD_000477
ORD_PROD_000478,CUST_00381,1999.50,2026-08-31T07:06:00,paid,PAY_PROD_000478
ORD_PROD_000479,CUST_00029,1499.00,2026-08-31T07:39:00,paid,PAY_PROD_000479
ORD_PROD_000480,CUST_00001,19999.50,2026-08-31T07:43:00,paid,PAY_PROD_000480
ORD_PROD_000481,CUST_00146,3499.00,2026-08-31T08:11:00,paid,PAY_PROD_000481
ORD_PROD_000482,CUST_00359,499.00,2026-08-31T08:16:00,paid,PAY_PROD_000482
ORD_PROD_000483,CUST_00179,1999.00,2026-08-31T08:51:00,paid,PAY_PROD_000483
ORD_PROD_000484,CUST_00116,199.00,2026-08-31T08:41:00,paid,PAY_PROD_000484
ORD_PROD_000485,CUST_00278,19999.00,2026-08-31T09:18:00,paid,PAY_PROD_000485
ORD_PROD_000486,CUST_00318,19999.00,2026-08-31T09:17:00,paid,PAY_PROD_000486
ORD_PROD_000487,CUST_00105,499.99,2026-08-31T09:43:00,paid,PAY_PROD_000487
ORD_PROD_000488,CUST_00043,499.50,2026-08-31T09:59:00,paid,PAY_PROD_000488
ORD_PROD_000489,CUST_00107,299.00,2026-08-31T10:38:00,paid,PAY_PROD_000489
ORD_PROD_000490,CUST_00365,999.00,2026-08-31T11:05:00,paid,PAY_PROD_000490
ORD_PROD_000491,CUST_00374,1499.99,2026-08-31T11:07:00,paid,PAY_PROD_000491
ORD_PROD_000492,CUST_00380,299.99,2026-08-31T10:52:00,paid,PAY_PROD_000492
ORD_PROD_000493,CUST_00069,1999.00,2026-08-31T12:01:00,paid,PAY_PROD_000493
ORD_PROD_000494,CUST_00231,199.00,2026-08-31T11:38:00,paid,PAY_PROD_000494
ORD_PROD_000495,CUST_00344,7499.00,2026-08-31T12:19:00,paid,PAY_PROD_000495
ORD_PROD_000496,CUST_00088,1499.99,2026-08-31T12:07:00,paid,PAY_PROD_000496
ORD_PROD_000497,CUST_00021,7499.50,2026-08-31T12:54:00,paid,PAY_PROD_000497
ORD_PROD_000498,CUST_00200,499.00,2026-08-31T12:54:00,paid,PAY_PROD_000498
ORD_PROD_000499,CUST_00315,9999.99,2026-08-31T13:34:00,paid,PAY_PROD_000499
ORD_PROD_000500,CUST_00365,3499.00,2026-08-31T13:40:00,paid,PAY_PROD_000500
ORD_PROD_000501,CUST_00219,499.00,2026-08-31T14:03:00,paid,PAY_PROD_000501
ORD_PROD_000502,CUST_00337,3499.00,2026-08-31T14:16:00,paid,PAY_PROD_000502
ORD_PROD_000503,CUST_00208,199.99,2026-08-31T14:14:00,paid,PAY_PROD_000503
ORD_PROD_000504,CUST_00099,4999.00,2026-08-31T14:49:00,paid,PAY_PROD_000504
ORD_PROD_000505,CUST_00242,19999.00,2026-08-31T15:32:00,paid,PAY_PROD_000505
ORD_PROD_000506,CUST_00067,799.00,2026-08-31T15:29:00,paid,PAY_PROD_000506
ORD_PROD_000507,CUST_00305,2499.00,2026-08-31T15:47:00,paid,PAY_PROD_000507
ORD_PROD_000508,CUST_00415,799.00,2026-08-31T16:07:00,paid,PAY_PROD_000508
ORD_PROD_000509,CUST_00256,199.50,2026-08-31T16:43:00,paid,PAY_PROD_000509
ORD_PROD_000510,CUST_00358,14999.50,2026-08-31T16:40:00,paid,PAY_PROD_000510
ORD_PROD_000511,CUST_00306,1499.00,2026-08-31T17:05:00,paid,PAY_PROD_000511
ORD_PROD_000512,CUST_00056,999.50,2026-08-31T17:14:00,paid,PAY_PROD_000512
ORD_PROD_000513,CUST_00101,4999.00,2026-08-31T18:00:00,paid,PAY_PROD_000513
ORD_PROD_000514,CUST_00289,19999.50,2026-08-31T17:52:00,paid,PAY_PROD_000514
ORD_PROD_000515,CUST_00041,7499.00,2026-08-31T18:01:00,paid,PAY_PROD_000515
ORD_PROD_000516,CUST_00148,199.99,2026-08-31T18:43:00,paid,PAY_PROD_000516
ORD_PROD_000517,CUST_00339,12499.00,2026-08-31T18:50:00,paid,PAY_PROD_000517
ORD_PROD_000518,CUST_00148,4999.00,2026-08-31T18:50:00,paid,PAY_PROD_000518
ORD_PROD_000519,CUST_00051,4999.00,2026-08-31T19:11:00,paid,PAY_PROD_000519
ORD_PROD_000520,CUST_00121,1499.50,2026-08-31T19:22:00,paid,PAY_PROD_000520
ORD_PROD_000521,CUST_00120,12499.00,2026-08-31T19:56:00,paid,PAY_PROD_000521
ORD_PROD_000522,CUST_00052,199.00,2026-08-31T20:01:00,paid,PAY_PROD_000522
ORD_PROD_000523,CUST_00164,299.00,2026-08-31T20:44:00,paid,PAY_PROD_000523
ORD_PROD_000524,CUST_00271,9999.99,2026-08-31T21:15:00,paid,PAY_PROD_000524
ORD_PROD_000525,CUST_00348,799.00,2026-08-31T21:00:00,paid,PAY_PROD_000525
ORD_PROD_000526,CUST_00168,1999.00,2026-08-31T21:15:00,paid,PAY_PROD_000526
ORD_PROD_000527,CUST_00102,1499.00,2026-08-31T22:01:00,paid,PAY_PROD_000527
ORD_PROD_000528,CUST_00295,7499.99,2026-08-31T22:25:00,paid,PAY_PROD_000528
ORD_PROD_000529,CUST_00311,799.00,2026-08-31T22:18:00,paid,PAY_PROD_000529
ORD_PROD_000530,CUST_00387,7499.50,2026-08-31T22:56:00,paid,PAY_PROD_000530
ORD_PROD_000531,CUST_00371,199.00,2026-08-31T23:15:00,paid,PAY_PROD_000531
ORD_PROD_000532,CUST_00220,999.00,2026-08-31T23:12:00,paid,PAY_PROD_000532
ORD_PROD_000533,CUST_00402,3499.99,2026-08-31T23:59:00,paid,PAY_PROD_000533
ORD_PROD_000534,CUST_00105,1499.50,2026-08-31T23:52:00,paid,PAY_PROD_000534
ORD_PROD_000535,CUST_00298,9999.50,2026-09-01T00:11:00,paid,PAY_PROD_000535
ORD_PROD_000536,CUST_00069,499.50,2026-09-01T00:17:00,paid,PAY_PROD_000536
ORD_PROD_000537,CUST_00188,2499.00,2026-09-01T01:02:00,paid,PAY_PROD_000537
ORD_PROD_000538,CUST_00009,7499.99,2026-09-01T01:15:00,paid,PAY_PROD_000538
ORD_PROD_000539,CUST_00331,4999.99,2026-09-01T01:28:00,paid,PAY_PROD_000539
ORD_PROD_000540,CUST_00359,9999.00,2026-09-01T01:40:00,paid,PAY_PROD_000540
ORD_PROD_000541,CUST_00005,999.00,2026-09-01T01:53:00,paid,PAY_PROD_000541
ORD_PROD_000542,CUST_00380,7499.50,2026-09-01T02:23:00,paid,PAY_PROD_000542
ORD_PROD_000543,CUST_00381,14999.00,2026-09-01T02:32:00,paid,PAY_PROD_000543
ORD_PROD_000544,CUST_00189,299.00,2026-09-01T02:55:00,paid,PAY_PROD_000544
ORD_PROD_000545,CUST_00228,14999.99,2026-09-01T02:58:00,paid,PAY_PROD_000545
ORD_PROD_000546,CUST_00105,1499.99,2026-09-01T03:52:00,paid,PAY_PROD_000546
ORD_PROD_000547,CUST_00253,799.00,2026-09-01T03:30:00,paid,PAY_PROD_000547
ORD_PROD_000548,CUST_00293,299.00,2026-09-01T03:56:00,paid,PAY_PROD_000548
ORD_PROD_000549,CUST_00137,2499.00,2026-09-01T04:00:00,paid,PAY_PROD_000549
ORD_PROD_000550,CUST_00397,19999.50,2026-09-01T04:44:00,paid,PAY_PROD_000550
ORD_PROD_000551,CUST_00177,4999.50,2026-09-01T04:56:00,paid,PAY_PROD_000551
ORD_PROD_000552,CUST_00012,799.99,2026-09-01T05:13:00,paid,PAY_PROD_000552
ORD_PROD_000553,CUST_00100,1999.00,2026-09-01T05:16:00,paid,PAY_PROD_000553
ORD_PROD_000554,CUST_00055,499.00,2026-09-01T05:44:00,paid,PAY_PROD_000554
ORD_PROD_000555,CUST_00112,2499.50,2026-09-01T06:22:00,paid,PAY_PROD_000555
ORD_PROD_000556,CUST_00162,999.50,2026-09-01T06:46:00,paid,PAY_PROD_000556
ORD_PROD_000557,CUST_00114,2499.00,2026-09-01T06:39:00,paid,PAY_PROD_000557
ORD_PROD_000558,CUST_00223,14999.00,2026-09-01T07:04:00,paid,PAY_PROD_000558
ORD_PROD_000559,CUST_00085,999.00,2026-09-01T07:37:00,paid,PAY_PROD_000559
ORD_PROD_000560,CUST_00321,19999.00,2026-09-01T07:29:00,paid,PAY_PROD_000560
ORD_PROD_000561,CUST_00260,999.00,2026-09-01T07:50:00,paid,PAY_PROD_000561
