payment_id,order_id,amount,currency,payment_method,card_network,card_scope,captured_at,fee,tax,status
PAY_0228,ORD_0228,64184.00,INR,card,Mastercard,domestic,2026-08-24T20:06:00+00:00,994.85,179.07,captured
PAY_0229,ORD_0229,82934.00,INR,card,Visa,domestic,2026-08-24T20:53:00+00:00,1285.48,231.39,captured
PAY_0230,ORD_0230,10156.00,INR,card,Visa,domestic,2026-08-24T21:40:00+00:00,157.42,28.34,captured
PAY_0231,ORD_0231,17204.00,INR,card,Mastercard,domestic,2026-08-24T22:27:00+00:00,266.66,48.00,captured
PAY_0232,ORD_0232,57823.00,INR,card,Visa,domestic,2026-08-24T23:14:00+00:00,896.26,161.33,captured
PAY_0233,ORD_0233,24848.00,INR,card,Visa,domestic,2026-08-25T00:01:00+00:00,385.14,69.33,captured
PAY_0234,ORD_0234,27001.00,INR,card,Mastercard,domestic,2026-08-25T00:48:00+00:00,418.52,75.33,captured
PAY_0235,ORD_0235,60297.00,INR,card,Visa,domestic,2026-08-25T01:35:00+00:00,934.60,168.23,captured
PAY_0236,ORD_0236,1779.00,INR,card,Visa,domestic,2026-08-25T02:22:00+00:00,27.57,4.96,captured
PAY_0237,ORD_0237,49658.00,INR,card,Mastercard,domestic,2026-08-25T03:09:00+00:00,769.70,138.55,captured
PAY_0238,ORD_0238,63014.00,INR,card,Visa,domestic,2026-08-25T03:56:00+00:00,976.72,175.81,captured
PAY_0239,ORD_0239,37190.00,INR,card,Visa,domestic,2026-08-25T04:43:00+00:00,576.45,103.76,captured
PAY_0240,ORD_0240,67776.00,INR,card,Mastercard,domestic,2026-08-25T05:30:00+00:00,1050.53,189.10,captured
PAY_0241,ORD_0241,7616.00,INR,card,Visa,domestic,2026-08-25T06:17:00+00:00,118.05,21.25,captured
PAY_0242,ORD_0242,41105.00,INR,card,Visa,domestic,2026-08-25T07:04:00+00:00,637.13,114.68,captured
PAY_0243,ORD_0243,80466.00,INR,card,Mastercard,domestic,2026-08-25T07:51:00+00:00,1247.22,224.50,captured
PAY_0244,ORD_0244,61413.00,INR,card,Visa,domestic,2026-08-25T08:38:00+00:00,951.90,171.34,captured
PAY_0245,ORD_0245,23854.00,INR,card,Visa,domestic,2026-08-25T09:25:00+00:00,369.74,66.55,captured
PAY_0246,ORD_0246,34940.00,INR,card,Mastercard,domestic,2026-08-25T10:12:00+00:00,541.57,97.48,captured
PAY_0247,ORD_0247,28919.00,INR,card,Visa,domestic,2026-08-25T10:59:00+00:00,448.24,80.68,captured
PAY_0248,ORD_0248,48520.00,INR,card,Visa,domestic,2026-08-25T11:46:00+00:00,752.06,135.37,captured
PAY_0249,ORD_0249,34439.00,INR,card,Mastercard,domestic,2026-08-25T12:33:00+00:00,533.80,96.08,captured
PAY_0250,ORD_0250,26612.00,INR,card,Visa,domestic,2026-08-25T13:20:00+00:00,412.49,74.25,captured
PAY_0251,ORD_0251,65843.00,INR,card,Visa,domestic,2026-08-25T14:07:00+00:00,1020.57,183.70,captured
PAY_0252,ORD_0252,63499.00,INR,card,Mastercard,domestic,2026-08-25T14:54:00+00:00,984.23,177.16,captured
PAY_0253,ORD_0253,80363.00,INR,card,Visa,domestic,2026-08-25T15:41:00+00:00,1245.63,224.21,captured
PAY_0254,ORD_0254,26959.00,INR,card,Visa,domestic,2026-08-25T16:28:00+00:00,417.86,75.21,captured
PAY_0255,ORD_0255,18333.00,INR,card,Mastercard,domestic,2026-08-25T17:15:00+00:00,284.16,51.15,captured
PAY_0256,ORD_0256,19093.00,INR,card,Visa,domestic,2026-08-25T18:02:00+00:00,295.94,53.27,captured
PAY_0257,ORD_0257,12371.00,INR,card,Visa,domestic,2026-08-25T18:49:00+00:00,191.75,34.52,captured
PAY_0258,ORD_0258,25757.00,INR,card,Mastercard,domestic,2026-08-25T19:36:00+00:00,399.23,71.86,captured
PAY_0259,ORD_0259,73890.00,INR,card,Visa,domestic,2026-08-25T20:23:00+00:00,1145.30,206.15,captured
PAY_0260,ORD_0260,51905.00,INR,card,Visa,domestic,2026-08-25T21:10:00+00:00,804.53,144.82,captured
PAY_0261,ORD_0261,30137.00,INR,card,Mastercard,domestic,2026-08-25T21:57:00+00:00,467.12,84.08,captured
PAY_0262,ORD_0262,59592.00,INR,card,Visa,domestic,2026-08-25T22:44:00+00:00,923.68,166.26,captured
PAY_0263,ORD_0263,13856.00,INR,card,Visa,domestic,2026-08-25T23:31:00+00:00,214.77,38.66,captured
PAY_0264,ORD_0264,74766.00,INR,card,Mastercard,domestic,2026-08-26T00:18:00+00:00,1158.87,208.60,captured
PAY_0265,ORD_0265,68374.00,INR,card,Visa,domestic,2026-08-26T01:05:00+00:00,1059.80,190.76,captured
PAY_0266,ORD_0266,78717.00,INR,card,Visa,domestic,2026-08-26T01:52:00+00:00,1220.11,219.62,captured
PAY_0267,ORD_0267,32781.00,INR,card,Mastercard,domestic,2026-08-26T02:39:00+00:00,508.11,91.46,captured
PAY_0268,ORD_0268,4130.00,INR,card,Visa,domestic,2026-08-26T03:26:00+00:00,64.02,11.52,captured
PAY_0269,ORD_0269,39853.00,INR,card,Visa,domestic,2026-08-26T04:13:00+00:00,617.72,111.19,captured
PAY_0270,ORD_0270,43148.00,INR,card,Mastercard,domestic,2026-08-26T05:00:00+00:00,668.79,120.38,captured
PAY_0271,ORD_0271,10305.00,INR,card,Visa,domestic,2026-08-26T05:47:00+00:00,159.73,28.75,captured
PAY_0272,ORD_0272,17456.00,INR,card,Visa,domestic,2026-08-26T06:34:00+00:00,270.57,48.70,captured
PAY_0273,ORD_0273,84600.00,INR,card,Mastercard,domestic,2026-08-26T07:21:00+00:00,1311.30,236.03,captured
PAY_0274,ORD_0274,59698.00,INR,card,Visa,domestic,2026-08-26T08:08:00+00:00,925.32,166.56,captured
PAY_0275,ORD_0275,64873.00,INR,card,Visa,domestic,2026-08-26T08:55:00+00:00,1005.53,181.00,captured
PAY_0276,ORD_0276,54254.00,INR,card,Mastercard,domestic,2026-08-26T09:42:00+00:00,840.94,151.37,captured
PAY_0277,ORD_0277,26509.00,INR,card,Visa,domestic,2026-08-26T10:29:00+00:00,410.89,73.96,captured
PAY_0278,ORD_0278,21527.00,INR,card,Visa,domestic,2026-08-26T11:16:00+00:00,333.67,60.06,captured
PAY_0279,ORD_0279,10537.00,INR,card,Mastercard,domestic,2026-08-26T12:03:00+00:00,163.32,29.40,captured
PAY_0280,ORD_0280,80011.00,INR,card,Visa,domestic,2026-08-26T12:50:00+00:00,1240.17,223.23,captured
PAY_0281,ORD_0281,3569.00,INR,card,Visa,domestic,2026-08-26T13:37:00+00:00,55.32,9.96,captured
PAY_0282,ORD_0282,21587.00,INR,card,Mastercard,domestic,2026-08-26T14:24:00+00:00,334.60,60.23,captured
PAY_0283,ORD_0283,30734.00,INR,card,Visa,domestic,2026-08-26T15:11:00+00:00,476.38,85.75,captured
PAY_0284,ORD_0284,20362.00,INR,card,Visa,domestic,2026-08-26T15:58:00+00:00,315.61,56.81,captured
PAY_0285,ORD_0285,71955.00,INR,card,Mastercard,domestic,2026-08-26T16:45:00+00:00,1115.30,200.75,captured
PAY_0286,ORD_0286,59094.00,INR,card,Visa,domestic,2026-08-26T17:32:00+00:00,915.96,164.87,captured
PAY_0287,ORD_0287,68834.00,INR,card,Visa,domestic,2026-08-26T18:19:00+00:00,1066.93,192.05,captured
PAY_0288,ORD_0288,13741.00,INR,card,Mastercard,domestic,2026-08-26T19:06:00+00:00,212.99,38.34,captured
PAY_0289,ORD_0289,63288.00,INR,card,Visa,domestic,2026-08-26T19:53:00+00:00,980.96,176.57,captured
PAY_0290,ORD_0290,70171.00,INR,card,Visa,domestic,2026-08-26T20:40:00+00:00,1087.65,195.78,captured
PAY_0291,ORD_0291,27811.00,INR,card,Mastercard,domestic,2026-08-26T21:27:00+00:00,431.07,77.59,captured
PAY_0292,ORD_0292,35237.00,INR,card,Visa,domestic,2026-08-26T22:14:00+00:00,546.17,98.31,captured
PAY_0293,ORD_0293,45510.00,INR,card,Visa,domestic,2026-08-26T23:01:00+00:00,705.41,126.97,captured
PAY_0294,ORD_0294,5047.00,INR,card,Mastercard,domestic,2026-08-26T23:48:00+00:00,78.23,14.08,captured
PAY_0295,ORD_0295,6336.00,INR,card,Visa,domestic,2026-08-27T00:35:00+00:00,98.21,17.68,captured
PAY_0296,ORD_0296,32346.00,INR,card,Visa,domestic,2026-08-27T01:22:00+00:00,501.36,90.24,captured
PAY_0297,ORD_0297,21381.00,INR,card,Mastercard,domestic,2026-08-27T02:09:00+00:00,331.41,59.65,captured
PAY_0298,ORD_0298,71383.00,INR,card,Visa,domestic,2026-08-27T02:56:00+00:00,1106.44,199.16,captured
PAY_0299,ORD_0299,70638.00,INR,card,Visa,domestic,2026-08-27T03:43:00+00:00,1094.89,197.08,captured
PAY_0300,ORD_0300,45786.00,INR,card,Mastercard,domestic,2026-08-27T04:30:00+00:00,709.68,127.74,captured
PAY_0301,ORD_0301,18430.00,INR,card,Visa,domestic,2026-08-27T05:17:00+00:00,285.67,51.42,captured
PAY_0302,ORD_0302,47718.00,INR,card,Visa,domestic,2026-08-27T06:04:00+00:00,739.63,133.13,captured
PAY_0303,ORD_0303,41074.00,INR,card,Mastercard,domestic,2026-08-27T06:51:00+00:00,636.65,114.60,captured
PAY_0304,ORD_0304,84205.00,INR,card,Visa,domestic,2026-08-27T07:38:00+00:00,1305.18,234.93,captured
PAY_0305,ORD_0305,27709.00,INR,card,Visa,domestic,2026-08-27T08:25:00+00:00,429.49,77.31,captured
PAY_0306,ORD_0306,47348.00,INR,card,Mastercard,domestic,2026-08-27T09:12:00+00:00,733.89,132.10,captured
PAY_0307,ORD_0307,51022.00,INR,card,Visa,domestic,2026-08-27T09:59:00+00:00,790.84,142.35,captured
PAY_0308,ORD_0308,79573.00,INR,card,Visa,domestic,2026-08-27T10:46:00+00:00,1233.38,222.01,captured
PAY_0309,ORD_0309,56927.00,INR,card,Mastercard,domestic,2026-08-27T11:33:00+00:00,882.37,158.83,captured
PAY_0310,ORD_0310,3832.00,INR,card,Visa,domestic,2026-08-27T12:20:00+00:00,59.40,10.69,captured
PAY_0311,ORD_0311,14116.00,INR,card,Visa,domestic,2026-08-27T13:07:00+00:00,218.80,39.38,captured
PAY_0312,ORD_0312,17574.00,INR,card,Mastercard,domestic,2026-08-27T13:54:00+00:00,272.40,49.03,captured
PAY_0313,ORD_0313,81442.00,INR,card,Visa,domestic,2026-08-27T14:41:00+00:00,1262.35,227.22,captured
PAY_0314,ORD_0314,70918.00,INR,card,Visa,domestic,2026-08-27T15:28:00+00:00,1099.23,197.86,captured
PAY_0315,ORD_0315,57694.00,INR,card,Mastercard,domestic,2026-08-27T16:15:00+00:00,894.26,160.97,captured
PAY_0316,ORD_0316,27833.00,INR,card,Visa,domestic,2026-08-27T17:02:00+00:00,431.41,77.65,captured
PAY_0317,ORD_0317,75133.00,INR,card,Visa,domestic,2026-08-27T17:49:00+00:00,1164.56,209.62,captured
PAY_0318,ORD_0318,79651.00,INR,card,Mastercard,domestic,2026-08-27T18:36:00+00:00,1234.59,222.23,captured
PAY_0319,ORD_0319,11418.00,INR,card,Visa,domestic,2026-08-27T19:23:00+00:00,176.98,31.86,captured
PAY_0320,ORD_0320,76432.00,INR,card,Visa,domestic,2026-08-27T20:10:00+00:00,1184.70,213.25,captured
PAY_0321,ORD_0321,67233.00,INR,card,Mastercard,domestic,2026-08-27T20:57:00+00:00,1042.11,187.58,captured
PAY_0322,ORD_0322,71710.00,INR,card,Visa,domestic,2026-08-27T21:44:00+00:00,1111.51,200.07,captured
PAY_0323,ORD_0323,54154.00,INR,card,Visa,domestic,2026-08-27T22:31:00+00:00,839.39,151.09,captured
PAY_0324,ORD_0324,4455.00,INR,card,Mastercard,domestic,2026-08-27T23:18:00+00:00,69.05,12.43,captured
PAY_0325,ORD_0325,81211.00,INR,card,Visa,domestic,2026-08-28T00:05:00+00:00,1258.77,226.58,captured
PAY_0326,ORD_0326,59954.00,INR,card,Visa,domestic,2026-08-28T00:52:00+00:00,929.29,167.27,captured
PAY_0327,ORD_0327,66876.00,INR,card,Mastercard,domestic,2026-08-28T01:39:00+00:00,1036.58,186.58,captured
PAY_0328,ORD_0328,43156.00,INR,card,Visa,domestic,2026-08-28T02:26:00+00:00,668.92,120.41,captured
PAY_0329,ORD_0329,18823.00,INR,card,Visa,domestic,2026-08-28T03:13:00+00:00,291.76,52.52,captured
PAY_0330,ORD_0330,57143.00,INR,card,Mastercard,domestic,2026-08-28T04:00:00+00:00,885.72,159.43,captured
PAY_0331,ORD_0331,82124.00,INR,card,Visa,domestic,2026-08-28T04:47:00+00:00,1272.92,229.13,captured
PAY_0332,ORD_0332,36428.00,INR,card,Visa,domestic,2026-08-28T05:34:00+00:00,564.63,101.63,captured
PAY_0333,ORD_0333,24213.00,INR,card,Mastercard,domestic,2026-08-28T06:21:00+00:00,375.30,67.55,captured
PAY_0334,ORD_0334,61096.00,INR,card,Visa,domestic,2026-08-28T07:08:00+00:00,946.99,170.46,captured
PAY_0335,ORD_0335,19762.00,INR,card,Visa,domestic,2026-08-28T07:55:00+00:00,306.31,55.14,captured
PAY_0336,ORD_0336,3444.00,INR,card,Mastercard,domestic,2026-08-28T08:42:00+00:00,53.38,9.61,captured
PAY_0337,ORD_0337,38453.00,INR,card,Visa,domestic,2026-08-28T09:29:00+00:00,596.02,107.28,captured
PAY_0338,ORD_0338,42023.00,INR,card,Visa,domestic,2026-08-28T10:16:00+00:00,651.36,117.24,captured
PAY_0339,ORD_0339,59549.00,INR,card,Mastercard,domestic,2026-08-28T11:03:00+00:00,923.01,166.14,captured
PAY_0340,ORD_0340,27277.00,INR,card,Visa,domestic,2026-08-28T11:50:00+00:00,422.79,76.10,captured
PAY_0341,ORD_0341,69210.00,INR,card,Visa,domestic,2026-08-28T12:37:00+00:00,1072.76,193.10,captured
PAY_0342,ORD_0342,54211.00,INR,card,Mastercard,domestic,2026-08-28T13:24:00+00:00,840.27,151.25,captured
PAY_0343,ORD_0343,54417.00,INR,card,Visa,domestic,2026-08-28T14:11:00+00:00,843.46,151.82,captured
PAY_0344,ORD_0344,50866.00,INR,card,Visa,domestic,2026-08-28T14:58:00+00:00,788.42,141.92,captured
PAY_0345,ORD_0345,51027.00,INR,card,Mastercard,domestic,2026-08-28T15:45:00+00:00,790.92,142.37,captured
PAY_0346,ORD_0346,75302.00,INR,card,Visa,domestic,2026-08-28T16:32:00+00:00,1167.18,210.09,captured
PAY_0347,ORD_0347,53433.00,INR,card,Visa,domestic,2026-08-28T17:19:00+00:00,828.21,149.08,captured
PAY_0348,ORD_0348,11306.00,INR,card,Mastercard,domestic,2026-08-28T18:06:00+00:00,175.24,31.54,captured
PAY_0349,ORD_0349,40738.00,INR,card,Visa,domestic,2026-08-28T18:53:00+00:00,631.44,113.66,captured
PAY_0350,ORD_0350,66998.00,INR,card,Visa,domestic,2026-08-28T19:40:00+00:00,1038.47,186.92,captured
PAY_0351,ORD_0351,59201.00,INR,card,Mastercard,domestic,2026-08-28T20:27:00+00:00,917.62,165.17,captured
PAY_0352,ORD_0352,24715.00,INR,card,Visa,domestic,2026-08-28T21:14:00+00:00,383.08,68.95,captured
PAY_0353,ORD_0353,22713.00,INR,card,Visa,domestic,2026-08-28T22:01:00+00:00,352.05,63.37,captured
PAY_0354,ORD_0354,46815.00,INR,card,Mastercard,domestic,2026-08-28T22:48:00+00:00,725.63,130.61,captured
PAY_0355,ORD_0355,18952.00,INR,card,Visa,domestic,2026-08-28T23:35:00+00:00,293.76,52.88,captured
PAY_0356,ORD_0356,16860.00,INR,card,Visa,domestic,2026-08-29T00:22:00+00:00,261.33,47.04,captured
PAY_0357,ORD_0357,76607.00,INR,card,Mastercard,domestic,2026-08-29T01:09:00+00:00,1187.41,213.73,captured
PAY_0358,ORD_0358,17803.00,INR,card,Visa,domestic,2026-08-29T01:56:00+00:00,275.95,49.67,captured
PAY_0359,ORD_0359,11678.00,INR,card,Visa,domestic,2026-08-29T02:43:00+00:00,181.01,32.58,captured
PAY_0360,ORD_0360,25418.00,INR,card,Mastercard,domestic,2026-08-29T03:30:00+00:00,393.98,70.92,captured
PAY_0361,ORD_0361,39961.00,INR,card,Visa,domestic,2026-08-29T04:17:00+00:00,619.40,111.49,captured
PAY_0362,ORD_0362,11568.00,INR,card,Visa,domestic,2026-08-29T05:04:00+00:00,179.30,32.27,captured
PAY_0363,ORD_0363,8712.00,INR,card,Mastercard,domestic,2026-08-29T05:51:00+00:00,135.04,24.31,captured
PAY_0364,ORD_0364,20008.00,INR,card,Visa,domestic,2026-08-29T06:38:00+00:00,310.12,55.82,captured
PAY_0365,ORD_0365,16553.00,INR,card,Visa,domestic,2026-08-29T07:25:00+00:00,256.57,46.18,captured
PAY_0366,ORD_0366,76805.00,INR,card,Mastercard,domestic,2026-08-29T08:12:00+00:00,1190.48,214.29,captured
PAY_0367,ORD_0367,56930.00,INR,card,Visa,domestic,2026-08-29T08:59:00+00:00,882.42,158.84,captured
PAY_0368,ORD_0368,51762.00,INR,card,Visa,domestic,2026-08-29T09:46:00+00:00,802.31,144.42,captured
PAY_0369,ORD_0369,65660.00,INR,card,Mastercard,domestic,2026-08-29T10:33:00+00:00,1017.73,183.19,captured
PAY_0370,ORD_0370,60165.00,INR,card,Visa,domestic,2026-08-29T11:20:00+00:00,932.56,167.86,captured
PAY_0371,ORD_0371,31686.00,INR,card,Visa,domestic,2026-08-29T12:07:00+00:00,491.13,88.40,captured
PAY_0372,ORD_0372,5319.00,INR,card,Mastercard,domestic,2026-08-29T12:54:00+00:00,82.44,14.84,captured
PAY_0373,ORD_0373,52751.00,INR,card,Visa,domestic,2026-08-29T13:41:00+00:00,817.64,147.18,captured
PAY_0374,ORD_0374,15608.00,INR,card,Visa,domestic,2026-08-29T14:28:00+00:00,241.92,43.55,captured
PAY_0375,ORD_0375,29983.00,INR,card,Mastercard,domestic,2026-08-29T15:15:00+00:00,464.74,83.65,captured
PAY_0376,ORD_0376,5184.00,INR,card,Visa,domestic,2026-08-29T16:02:00+00:00,80.35,14.46,captured
PAY_0377,ORD_0377,81822.00,INR,card,Visa,domestic,2026-08-29T16:49:00+00:00,1268.24,228.28,captured
PAY_0378,ORD_0378,71244.00,INR,card,Mastercard,domestic,2026-08-29T17:36:00+00:00,1104.28,198.77,captured
PAY_0379,ORD_0379,37085.00,INR,card,Visa,domestic,2026-08-29T18:23:00+00:00,574.82,103.47,captured
PAY_0380,ORD_0380,66527.00,INR,card,Visa,domestic,2026-08-29T19:10:00+00:00,1031.17,185.61,captured
PAY_0381,ORD_0381,19690.00,INR,card,Mastercard,domestic,2026-08-29T19:57:00+00:00,305.20,54.94,captured
PAY_0382,ORD_0382,22206.00,INR,card,Visa,domestic,2026-08-29T20:44:00+00:00,344.19,61.95,captured
PAY_0383,ORD_0383,21896.00,INR,card,Visa,domestic,2026-08-29T21:31:00+00:00,339.39,61.09,captured
PAY_0384,ORD_0384,38633.00,INR,card,Mastercard,domestic,2026-08-29T22:18:00+00:00,598.81,107.79,captured
PAY_0385,ORD_0385,41424.00,INR,card,Visa,domestic,2026-08-29T23:05:00+00:00,642.07,115.57,captured
PAY_0386,ORD_0386,52029.00,INR,card,Visa,domestic,2026-08-29T23:52:00+00:00,806.45,145.16,captured
PAY_0387,ORD_0387,13891.00,INR,card,Mastercard,domestic,2026-08-30T00:39:00+00:00,215.31,38.76,captured
PAY_0388,ORD_0388,17069.00,INR,card,Visa,domestic,2026-08-30T01:26:00+00:00,264.57,47.62,captured
PAY_0389,ORD_0389,63313.00,INR,card,Visa,domestic,2026-08-30T02:13:00+00:00,981.35,176.64,captured
PAY_0390,ORD_0390,79798.00,INR,card,Mastercard,domestic,2026-08-30T03:00:00+00:00,1236.87,222.64,captured
PAY_0391,ORD_0391,80534.00,INR,card,Visa,domestic,2026-08-30T03:47:00+00:00,1248.28,224.69,captured
PAY_0392,ORD_0392,8335.00,INR,card,Visa,domestic,2026-08-30T04:34:00+00:00,129.19,23.25,captured
PAY_0393,ORD_0393,2442.00,INR,card,Mastercard,domestic,2026-08-30T05:21:00+00:00,37.85,6.81,captured
PAY_0394,ORD_0394,15233.00,INR,card,Visa,domestic,2026-08-30T06:08:00+00:00,236.11,42.50,captured
PAY_0395,ORD_0395,10322.00,INR,card,Visa,domestic,2026-08-30T06:55:00+00:00,159.99,28.80,captured
PAY_0396,ORD_0396,28841.00,INR,card,Mastercard,domestic,2026-08-30T07:42:00+00:00,447.04,80.47,captured
PAY_0397,ORD_0397,73017.00,INR,card,Visa,domestic,2026-08-30T08:29:00+00:00,1131.76,203.72,captured
PAY_0398,ORD_0398,28173.00,INR,card,Visa,domestic,2026-08-30T09:16:00+00:00,436.68,78.60,captured
PAY_0399,ORD_0399,37755.00,INR,card,Mastercard,domestic,2026-08-30T10:03:00+00:00,585.20,105.34,captured
PAY_0400,ORD_0400,54976.00,INR,card,Visa,domestic,2026-08-30T10:50:00+00:00,852.13,153.38,captured
PAY_0401,ORD_0401,71952.00,INR,card,Visa,domestic,2026-08-30T11:37:00+00:00,1115.26,200.75,captured
PAY_0402,ORD_0402,886.00,INR,card,Mastercard,domestic,2026-08-30T12:24:00+00:00,13.73,2.47,captured
PAY_0403,ORD_0403,18034.00,INR,card,Visa,domestic,2026-08-30T13:11:00+00:00,279.53,50.32,captured
PAY_0404,ORD_0404,28514.00,INR,card,Visa,domestic,2026-08-30T13:58:00+00:00,441.97,79.55,captured
PAY_0405,ORD_0405,23964.00,INR,card,Mastercard,domestic,2026-08-30T14:45:00+00:00,371.44,66.86,captured
PAY_0406,ORD_0406,75034.00,INR,card,Visa,domestic,2026-08-30T15:32:00+00:00,1163.03,209.35,captured
PAY_0407,ORD_0407,49705.00,INR,card,Visa,domestic,2026-08-30T16:19:00+00:00,770.43,138.68,captured
PAY_0408,ORD_0408,49876.00,INR,card,Mastercard,domestic,2026-08-30T17:06:00+00:00,773.08,139.15,captured
PAY_0409,ORD_0409,52495.00,INR,card,Visa,domestic,2026-08-30T17:53:00+00:00,813.67,146.46,captured
PAY_0410,ORD_0410,47358.00,INR,card,Visa,domestic,2026-08-30T18:40:00+00:00,734.05,132.13,captured
PAY_0411,ORD_0411,23932.00,INR,card,Mastercard,domestic,2026-08-30T19:27:00+00:00,370.95,66.77,captured
PAY_0412,ORD_0412,4528.00,INR,card,Visa,domestic,2026-08-30T20:14:00+00:00,70.18,12.63,captured
PAY_0413,ORD_0413,39367.00,INR,card,Visa,domestic,2026-08-30T21:01:00+00:00,610.19,109.83,captured
PAY_0414,ORD_0414,43121.00,INR,card,Mastercard,domestic,2026-08-30T21:48:00+00:00,668.38,120.31,captured
PAY_0415,ORD_0415,71740.00,INR,card,Visa,domestic,2026-08-30T22:35:00+00:00,1111.97,200.15,captured
PAY_0416,ORD_0416,65650.00,INR,card,Visa,domestic,2026-08-30T23:22:00+00:00,1017.58,183.16,captured
PAY_0417,ORD_0417,26565.00,INR,card,Mastercard,domestic,2026-08-31T00:09:00+00:00,411.76,74.12,captured
PAY_0418,ORD_0418,5530.00,INR,card,Visa,domestic,2026-08-31T00:56:00+00:00,85.72,15.43,captured
PAY_0419,ORD_0419,47304.00,INR,card,Visa,domestic,2026-08-31T01:43:00+00:00,733.21,131.98,captured
PAY_0420,ORD_0420,79407.00,INR,card,Mastercard,domestic,2026-08-31T02:30:00+00:00,1230.81,221.55,captured
PAY_0421,ORD_0421,25512.00,INR,card,Visa,domestic,2026-08-31T03:17:00+00:00,395.44,71.18,captured
PAY_0422,ORD_0422,12530.00,INR,card,Visa,domestic,2026-08-31T04:04:00+00:00,194.22,34.96,captured
PAY_0423,ORD_0423,41575.00,INR,card,Mastercard,domestic,2026-08-31T04:51:00+00:00,644.41,115.99,captured
PAY_0424,ORD_0424,850.00,INR,card,Visa,domestic,2026-08-31T05:38:00+00:00,13.18,2.37,captured
PAY_0425,ORD_0425,35904.00,INR,card,Visa,domestic,2026-08-31T06:25:00+00:00,556.51,100.17,captured
PAY_0426,ORD_0426,16884.00,INR,card,Mastercard,domestic,2026-08-31T07:12:00+00:00,261.70,47.11,captured
PAY_0427,ORD_0427,52615.00,INR,card,Visa,domestic,2026-08-31T07:59:00+00:00,815.53,146.80,captured
PAY_0428,ORD_0428,32956.00,INR,card,Visa,domestic,2026-08-31T08:46:00+00:00,510.82,91.95,captured
PAY_0429,ORD_0429,18873.00,INR,card,Mastercard,domestic,2026-08-31T09:33:00+00:00,292.53,52.66,captured
PAY_0430,ORD_0430,80140.00,INR,card,Visa,domestic,2026-08-31T10:20:00+00:00,1242.17,223.59,captured
PAY_0431,ORD_0431,77957.00,INR,card,Visa,domestic,2026-08-31T11:07:00+00:00,1208.33,217.50,captured
PAY_0432,ORD_0432,10705.00,INR,card,Mastercard,domestic,2026-08-31T11:54:00+00:00,165.93,29.87,captured
PAY_0433,ORD_0433,49717.00,INR,card,Visa,domestic,2026-08-31T12:41:00+00:00,770.61,138.71,captured
PAY_0434,ORD_0434,54781.00,INR,card,Visa,domestic,2026-08-31T13:28:00+00:00,849.11,152.84,captured
PAY_0435,ORD_0435,21154.00,INR,card,Mastercard,domestic,2026-08-31T14:15:00+00:00,327.89,59.02,captured
PAY_0436,ORD_0436,4111.00,INR,card,Visa,domestic,2026-08-31T15:02:00+00:00,63.72,11.47,captured
PAY_0437,ORD_0437,34406.00,INR,card,Visa,domestic,2026-08-31T15:49:00+00:00,533.29,95.99,captured
PAY_0438,ORD_0438,23075.00,INR,card,Mastercard,domestic,2026-08-31T16:36:00+00:00,357.66,64.38,captured
PAY_0439,ORD_0439,57191.00,INR,card,Visa,domestic,2026-08-31T17:23:00+00:00,886.46,159.56,captured
PAY_0440,ORD_0440,77714.00,INR,card,Visa,domestic,2026-08-31T18:10:00+00:00,1204.57,216.82,captured
PAY_0441,ORD_0441,59546.00,INR,card,Mastercard,domestic,2026-08-31T18:57:00+00:00,922.96,166.13,captured
PAY_0442,ORD_0442,13267.00,INR,card,Visa,domestic,2026-08-31T19:44:00+00:00,205.64,37.02,captured
PAY_0443,ORD_0443,52438.00,INR,card,Visa,domestic,2026-08-31T20:31:00+00:00,812.79,146.30,captured
PAY_0444,ORD_0444,63255.00,INR,card,Mastercard,domestic,2026-08-31T21:18:00+00:00,980.45,176.48,captured
PAY_0445,ORD_0445,77898.00,INR,card,Visa,domestic,2026-08-31T22:05:00+00:00,1207.42,217.34,captured
PAY_0446,ORD_0446,45475.00,INR,card,Visa,domestic,2026-08-31T22:52:00+00:00,704.86,126.87,captured
PAY_0447,ORD_0447,81553.00,INR,card,Mastercard,domestic,2026-08-31T23:39:00+00:00,1264.07,227.53,captured
PAY_0448,ORD_0448,32266.00,INR,card,Visa,domestic,2026-09-01T00:26:00+00:00,500.12,90.02,captured
PAY_0449,ORD_0449,60140.00,INR,card,Visa,domestic,2026-09-01T01:13:00+00:00,932.17,167.79,captured
PAY_0450,ORD_0450,15022.00,INR,card,Mastercard,domestic,2026-09-01T02:00:00+00:00,232.84,41.91,captured
PAY_0451,ORD_0451,83328.00,INR,card,Visa,domestic,2026-09-01T02:47:00+00:00,1291.58,232.48,captured
PAY_0452,ORD_0452,42428.00,INR,card,Visa,domestic,2026-09-01T03:34:00+00:00,657.63,118.37,captured
PAY_0453,ORD_0453,46447.00,INR,card,Mastercard,domestic,2026-09-01T04:21:00+00:00,719.93,129.59,captured
PAY_0454,ORD_0454,12399.00,INR,card,Visa,domestic,2026-09-01T05:08:00+00:00,192.18,34.59,captured
PAY_0455,ORD_0455,46311.00,INR,card,Visa,domestic,2026-09-01T05:55:00+00:00,717.82,129.21,captured
PAY_0456,ORD_0456,45620.00,INR,card,Mastercard,domestic,2026-09-01T06:42:00+00:00,707.11,127.28,captured
