settlement_id,payment_id,gross_amount,fee,tax,refund_adjustment,other_adjustment,net_amount,settled_at
SET_045,PAY_0270,43148.00,668.79,120.38,0,0,42358.83,2026-08-28T05:00:00+00:00
SET_045,PAY_0271,10305.00,159.73,28.75,0,0,10116.52,2026-08-28T05:47:00+00:00
SET_045,PAY_0272,17456.00,270.57,48.70,0,0,17136.73,2026-08-28T06:34:00+00:00
SET_045,PAY_0273,84600.00,1311.30,236.03,0,0,83052.67,2026-08-28T07:21:00+00:00
SET_045,PAY_0274,59698.00,925.32,166.56,0,0,58606.12,2026-08-28T08:08:00+00:00
SET_045,PAY_0275,64873.00,1005.53,181.00,0,0,63686.47,2026-08-28T08:55:00+00:00
SET_046,PAY_0276,54254.00,840.94,151.37,0,0,53261.69,2026-08-28T09:42:00+00:00
SET_046,PAY_0277,26509.00,410.89,73.96,0,0,26024.15,2026-08-28T10:29:00+00:00
SET_046,PAY_0278,21527.00,333.67,60.06,0,0,21133.27,2026-08-28T11:16:00+00:00
SET_046,PAY_0279,10537.00,163.32,29.40,0,0,10344.28,2026-08-28T12:03:00+00:00
SET_046,PAY_0280,80011.00,1240.17,223.23,0,0,78547.60,2026-08-28T12:50:00+00:00
SET_046,PAY_0281,3569.00,55.32,9.96,0,0,3503.72,2026-08-28T13:37:00+00:00
SET_047,PAY_0282,21587.00,334.60,60.23,0,0,21192.17,2026-08-28T14:24:00+00:00
SET_047,PAY_0283,30734.00,476.38,85.75,0,0,30171.87,2026-08-28T15:11:00+00:00
SET_047,PAY_0284,20362.00,315.61,56.81,0,0,19989.58,2026-08-28T15:58:00+00:00
SET_047,PAY_0285,71955.00,1115.30,200.75,0,0,70638.95,2026-08-28T16:45:00+00:00
SET_047,PAY_0286,59094.00,915.96,164.87,0,0,58013.17,2026-08-28T17:32:00+00:00
SET_047,PAY_0287,68834.00,1066.93,192.05,0,0,67575.02,2026-08-28T18:19:00+00:00
SET_048,PAY_0288,13741.00,212.99,38.34,0,0,13489.67,2026-08-28T19:06:00+00:00
SET_048,PAY_0289,63288.00,980.96,176.57,0,0,62130.47,2026-08-28T19:53:00+00:00
SET_048,PAY_0290,70171.00,1087.65,195.78,0,0,68887.57,2026-08-28T20:40:00+00:00
SET_048,PAY_0291,27811.00,431.07,77.59,0,0,27302.34,2026-08-28T21:27:00+00:00
SET_048,PAY_0292,35237.00,546.17,98.31,0,0,34592.52,2026-08-28T22:14:00+00:00
SET_048,PAY_0293,45510.00,705.41,126.97,0,0,44677.62,2026-08-28T23:01:00+00:00
SET_049,PAY_0294,5047.00,78.23,14.08,0,0,4954.69,2026-08-28T23:48:00+00:00
SET_049,PAY_0295,6336.00,98.21,17.68,0,0,6220.11,2026-08-31T00:35:00+00:00
SET_049,PAY_0296,32346.00,501.36,90.24,0,0,31754.40,2026-08-31T01:22:00+00:00
SET_049,PAY_0297,21381.00,331.41,59.65,0,0,20989.94,2026-08-31T02:09:00+00:00
SET_049,PAY_0298,71383.00,1106.44,199.16,0,0,70077.40,2026-08-31T02:56:00+00:00
SET_049,PAY_0299,70638.00,1094.89,197.08,0,0,69346.03,2026-08-31T03:43:00+00:00
SET_050,PAY_0300,45786.00,709.68,127.74,0,0,44948.58,2026-08-31T04:30:00+00:00
SET_050,PAY_0301,18430.00,285.67,51.42,0,0,18092.91,2026-08-31T05:17:00+00:00
SET_050,PAY_0302,47718.00,739.63,133.13,0,0,46845.24,2026-08-31T06:04:00+00:00
SET_050,PAY_0303,41074.00,636.65,114.60,0,0,40322.75,2026-08-31T06:51:00+00:00
SET_050,PAY_0304,84205.00,1305.18,234.93,0,0,82664.89,2026-08-31T07:38:00+00:00
SET_050,PAY_0305,27709.00,429.49,77.31,0,0,27202.20,2026-08-31T08:25:00+00:00
SET_051,PAY_0306,47348.00,733.89,132.10,0,0,46482.01,2026-08-31T09:12:00+00:00
SET_051,PAY_0307,51022.00,790.84,142.35,0,0,50088.81,2026-08-31T09:59:00+00:00
SET_051,PAY_0308,79573.00,1233.38,222.01,0,0,78117.61,2026-08-31T10:46:00+00:00
SET_051,PAY_0309,56927.00,882.37,158.83,0,0,55885.80,2026-08-31T11:33:00+00:00
SET_051,PAY_0310,3832.00,59.40,10.69,0,0,3761.91,2026-08-31T12:20:00+00:00
SET_051,PAY_0311,14116.00,218.80,39.38,0,0,13857.82,2026-08-31T13:07:00+00:00
SET_052,PAY_0312,17574.00,272.40,49.03,0,0,17252.57,2026-08-31T13:54:00+00:00
SET_052,PAY_0313,81442.00,1262.35,227.22,0,0,79952.43,2026-08-31T14:41:00+00:00
SET_052,PAY_0314,70918.00,1099.23,197.86,0,0,69620.91,2026-08-31T15:28:00+00:00
SET_052,PAY_0315,57694.00,894.26,160.97,0,0,56638.77,2026-08-31T16:15:00+00:00
SET_052,PAY_0316,27833.00,431.41,77.65,0,0,27323.94,2026-08-31T17:02:00+00:00
SET_052,PAY_0317,75133.00,1164.56,209.62,0,0,73758.82,2026-08-31T17:49:00+00:00
SET_053,PAY_0318,79651.00,1234.59,222.23,0,0,78194.18,2026-08-31T18:36:00+00:00
SET_053,PAY_0319,11418.00,176.98,31.86,0,0,11209.16,2026-08-31T19:23:00+00:00
SET_053,PAY_0320,76432.00,1184.70,213.25,0,0,75034.05,2026-08-31T20:10:00+00:00
SET_053,PAY_0321,67233.00,1042.11,187.58,0,0,66003.31,2026-08-31T20:57:00+00:00
SET_053,PAY_0322,71710.00,1111.51,200.07,0,0,70398.42,2026-08-31T21:44:00+00:00
SET_053,PAY_0323,54154.00,839.39,151.09,0,0,53163.52,2026-08-31T22:31:00+00:00
SET_054,PAY_0324,4455.00,69.05,12.43,0,0,4373.52,2026-08-31T23:18:00+00:00
SET_054,PAY_0325,81211.00,1258.77,226.58,0,0,79725.65,2026-09-01T00:05:00+00:00
SET_054,PAY_0326,59954.00,929.29,167.27,0,0,58857.44,2026-09-01T00:52:00+00:00
SET_054,PAY_0327,66876.00,1036.58,186.58,0,0,65652.84,2026-09-01T01:39:00+00:00
SET_054,PAY_0328,43156.00,668.92,120.41,0,0,42366.67,2026-09-01T02:26:00+00:00
SET_054,PAY_0329,18823.00,291.76,52.52,0,0,18478.72,2026-09-01T03:13:00+00:00
SET_055,PAY_0330,57143.00,885.72,159.43,0,0,56097.85,2026-09-01T04:00:00+00:00
SET_055,PAY_0331,82124.00,1272.92,229.13,0,0,80621.95,2026-09-01T04:47:00+00:00
SET_055,PAY_0332,36428.00,564.63,101.63,0,0,35761.74,2026-09-01T05:34:00+00:00
SET_055,PAY_0333,24213.00,375.30,67.55,0,0,23770.15,2026-09-01T06:21:00+00:00
SET_055,PAY_0334,61096.00,946.99,170.46,0,0,59978.55,2026-09-01T07:08:00+00:00
SET_055,PAY_0335,19762.00,306.31,55.14,0,0,19400.55,2026-09-01T07:55:00+00:00
SET_056,PAY_0336,3444.00,53.38,9.61,0,0,3381.01,2026-09-01T08:42:00+00:00
SET_056,PAY_0337,38453.00,596.02,107.28,0,0,37749.70,2026-09-01T09:29:00+00:00
SET_056,PAY_0338,42023.00,651.36,117.24,0,0,41254.40,2026-09-01T10:16:00+00:00
SET_056,PAY_0339,59549.00,923.01,166.14,0,0,58459.85,2026-09-01T11:03:00+00:00
SET_056,PAY_0340,27277.00,422.79,76.10,0,0,26778.11,2026-09-01T11:50:00+00:00
SET_056,PAY_0341,69210.00,1072.76,193.10,0,0,67944.14,2026-09-01T12:37:00+00:00
SET_057,PAY_0342,54211.00,840.27,151.25,0,0,53219.48,2026-09-01T13:24:00+00:00
SET_057,PAY_0343,54417.00,843.46,151.82,0,0,53421.72,2026-09-01T14:11:00+00:00
SET_057,PAY_0344,50866.00,788.42,141.92,0,0,49935.66,2026-09-01T14:58:00+00:00
SET_057,PAY_0345,51027.00,790.92,142.37,0,0,50093.71,2026-09-01T15:45:00+00:00
SET_057,PAY_0346,75302.00,1167.18,210.09,0,0,73924.73,2026-09-01T16:32:00+00:00
SET_057,PAY_0347,53433.00,828.21,149.08,0,0,52455.71,2026-09-01T17:19:00+00:00
SET_058,PAY_0348,11306.00,175.24,31.54,0,0,11099.22,2026-09-01T18:06:00+00:00
SET_058,PAY_0349,40738.00,631.44,113.66,0,0,39992.90,2026-09-01T18:53:00+00:00
SET_058,PAY_0350,66998.00,1038.47,186.92,0,0,65772.61,2026-09-01T19:40:00+00:00
SET_058,PAY_0351,59201.00,917.62,165.17,0,0,58118.21,2026-09-01T20:27:00+00:00
SET_058,PAY_0352,24715.00,383.08,68.95,0,0,24262.97,2026-09-01T21:14:00+00:00
SET_058,PAY_0353,22713.00,352.05,63.37,0,0,22297.58,2026-09-01T22:01:00+00:00
SET_059,PAY_0354,46815.00,725.63,130.61,0,0,45958.76,2026-09-01T22:48:00+00:00
SET_059,PAY_0355,18952.00,293.76,52.88,0,0,18605.36,2026-09-01T23:35:00+00:00
SET_059,PAY_0356,16860.00,261.33,47.04,0,0,16551.63,2026-09-01T00:22:00+00:00
SET_059,PAY_0357,76607.00,1187.41,213.73,0,0,75205.86,2026-09-01T01:09:00+00:00
SET_059,PAY_0358,17803.00,275.95,49.67,0,0,17477.38,2026-09-01T01:56:00+00:00
SET_059,PAY_0359,11678.00,181.01,32.58,0,0,11464.41,2026-09-01T02:43:00+00:00
SET_060,PAY_0360,25418.00,393.98,70.92,0,0,24953.10,2026-09-01T03:30:00+00:00
SET_060,PAY_0361,39961.00,619.40,111.49,0,0,39230.11,2026-09-01T04:17:00+00:00
SET_060,PAY_0362,11568.00,179.30,32.27,0,0,11356.43,2026-09-01T05:04:00+00:00
SET_060,PAY_0363,8712.00,135.04,24.31,0,0,8552.65,2026-09-01T05:51:00+00:00
SET_060,PAY_0364,20008.00,310.12,55.82,0,0,19642.06,2026-09-01T06:38:00+00:00
SET_060,PAY_0365,16553.00,256.57,46.18,0,0,16250.25,2026-09-01T07:25:00+00:00
SET_061,PAY_0366,76805.00,1190.48,214.29,0,0,75400.23,2026-09-01T08:12:00+00:00
SET_061,PAY_0367,56930.00,882.42,158.84,0,0,55888.74,2026-09-01T08:59:00+00:00
SET_061,PAY_0368,51762.00,802.31,144.42,0,0,50815.27,2026-09-01T09:46:00+00:00
SET_061,PAY_0369,65660.00,1017.73,183.19,0,0,64459.08,2026-09-01T10:33:00+00:00
SET_061,PAY_0370,60165.00,932.56,167.86,0,0,59064.58,2026-09-01T11:20:00+00:00
SET_061,PAY_0371,31686.00,491.13,88.40,0,0,31106.47,2026-09-01T12:07:00+00:00
SET_062,PAY_0372,5319.00,82.44,14.84,0,0,5221.72,2026-09-01T12:54:00+00:00
SET_062,PAY_0373,52751.00,817.64,147.18,0,0,51786.18,2026-09-01T13:41:00+00:00
SET_062,PAY_0374,15608.00,241.92,43.55,0,0,15322.53,2026-09-01T14:28:00+00:00
SET_062,PAY_0375,29983.00,464.74,83.65,0,0,29434.61,2026-09-01T15:15:00+00:00
SET_062,PAY_0376,5184.00,80.35,14.46,0,0,5089.19,2026-09-01T16:02:00+00:00
SET_062,PAY_0377,81822.00,1268.24,228.28,0,0,80325.48,2026-09-01T16:49:00+00:00
SET_063,PAY_0378,71244.00,1104.28,198.77,0,0,69940.95,2026-09-01T17:36:00+00:00
SET_063,PAY_0379,37085.00,574.82,103.47,0,0,36406.71,2026-09-01T18:23:00+00:00
SET_063,PAY_0380,66527.00,1031.17,185.61,0,0,65310.22,2026-09-01T19:10:00+00:00
SET_063,PAY_0381,19690.00,305.20,54.94,0,0,19329.86,2026-09-01T19:57:00+00:00
SET_063,PAY_0382,22206.00,344.19,61.95,0,0,21799.86,2026-09-01T20:44:00+00:00
SET_063,PAY_0383,21896.00,339.39,61.09,0,0,21495.52,2026-09-01T21:31:00+00:00
SET_064,PAY_0384,38633.00,598.81,107.79,0,0,37926.40,2026-09-01T22:18:00+00:00
SET_064,PAY_0385,41424.00,642.07,115.57,0,0,40666.36,2026-09-01T23:05:00+00:00
SET_064,PAY_0386,52029.00,806.45,145.16,0,0,51077.39,2026-09-01T23:52:00+00:00
SET_064,PAY_0387,13891.00,215.31,38.76,0,0,13636.93,2026-09-01T00:39:00+00:00
SET_064,PAY_0388,17069.00,264.57,47.62,0,0,16756.81,2026-09-01T01:26:00+00:00
SET_064,PAY_0389,63313.00,981.35,176.64,0,0,62155.01,2026-09-01T02:13:00+00:00
SET_065,PAY_0390,79798.00,1236.87,222.64,0,0,78338.49,2026-09-01T03:00:00+00:00
SET_065,PAY_0391,80534.00,1248.28,224.69,0,0,79061.03,2026-09-01T03:47:00+00:00
SET_065,PAY_0392,8335.00,129.19,23.25,0,0,8182.56,2026-09-01T04:34:00+00:00
SET_065,PAY_0393,2442.00,37.85,6.81,0,0,2397.34,2026-09-01T05:21:00+00:00
SET_065,PAY_0394,15233.00,236.11,42.50,0,0,14954.39,2026-09-01T06:08:00+00:00
SET_065,PAY_0395,10322.00,159.99,28.80,0,0,10133.21,2026-09-01T06:55:00+00:00
SET_066,PAY_0396,28841.00,447.04,80.47,0,0,28313.49,2026-09-01T07:42:00+00:00
SET_066,PAY_0397,73017.00,1131.76,203.72,0,0,71681.52,2026-09-01T08:29:00+00:00
SET_066,PAY_0398,28173.00,436.68,78.60,0,0,27657.72,2026-09-01T09:16:00+00:00
SET_066,PAY_0399,37755.00,585.20,105.34,0,0,37064.46,2026-09-01T10:03:00+00:00
SET_066,PAY_0400,54976.00,852.13,153.38,0,0,53970.49,2026-09-01T10:50:00+00:00
SET_066,PAY_0401,71952.00,1115.26,200.75,0,0,70635.99,2026-09-01T11:37:00+00:00
SET_067,PAY_0402,886.00,13.73,2.47,0,0,869.80,2026-09-01T12:24:00+00:00
SET_067,PAY_0403,18034.00,279.53,50.32,0,0,17704.15,2026-09-01T13:11:00+00:00
SET_067,PAY_0404,28514.00,441.97,79.55,0,0,27992.48,2026-09-01T13:58:00+00:00
SET_067,PAY_0405,23964.00,371.44,66.86,0,0,23525.70,2026-09-01T14:45:00+00:00
SET_067,PAY_0406,75034.00,1163.03,209.35,0,0,73661.62,2026-09-01T15:32:00+00:00
SET_067,PAY_0407,49705.00,770.43,138.68,0,0,48795.89,2026-09-01T16:19:00+00:00
SET_068,PAY_0408,49876.00,773.08,139.15,0,0,48963.77,2026-09-01T17:06:00+00:00
SET_068,PAY_0409,52495.00,813.67,146.46,0,0,51534.87,2026-09-01T17:53:00+00:00
SET_068,PAY_0410,47358.00,734.05,132.13,0,0,46491.82,2026-09-01T18:40:00+00:00
SET_068,PAY_0411,23932.00,370.95,66.77,0,0,23494.28,2026-09-01T19:27:00+00:00
SET_068,PAY_0412,4528.00,70.18,12.63,0,0,4445.19,2026-09-01T20:14:00+00:00
SET_068,PAY_0413,39367.00,610.19,109.83,0,0,38646.98,2026-09-01T21:01:00+00:00
SET_069,PAY_0414,43121.00,668.38,120.31,0,0,42332.31,2026-09-01T21:48:00+00:00
SET_069,PAY_0415,71740.00,1111.97,200.15,0,0,70427.88,2026-09-01T22:35:00+00:00
SET_069,PAY_0416,65650.00,1017.58,183.16,0,0,64449.26,2026-09-01T23:22:00+00:00
SET_069,PAY_0417,26565.00,411.76,74.12,0,0,26079.12,2026-09-02T00:09:00+00:00
SET_069,PAY_0418,5530.00,85.72,15.43,0,0,5428.85,2026-09-02T00:56:00+00:00
SET_069,PAY_0419,47304.00,733.21,131.98,0,0,46438.81,2026-09-02T01:43:00+00:00
SET_070,PAY_0420,79407.00,1230.81,221.55,0,0,77954.64,2026-09-02T02:30:00+00:00
SET_070,PAY_0421,25512.00,395.44,71.18,0,0,25045.38,2026-09-02T03:17:00+00:00
SET_070,PAY_0422,12530.00,194.22,34.96,0,0,12300.82,2026-09-02T04:04:00+00:00
SET_070,PAY_0423,41575.00,644.41,115.99,0,0,40814.60,2026-09-02T04:51:00+00:00
SET_070,PAY_0424,850.00,13.18,2.37,0,0,834.45,2026-09-02T05:38:00+00:00
SET_070,PAY_0425,35904.00,556.51,100.17,0,0,35247.32,2026-09-02T06:25:00+00:00
SET_071,PAY_0426,16884.00,261.70,47.11,0,0,16575.19,2026-09-02T07:12:00+00:00
SET_071,PAY_0427,52615.00,815.53,146.80,0,0,51652.67,2026-09-02T07:59:00+00:00
SET_071,PAY_0428,32956.00,510.82,91.95,0,0,32353.23,2026-09-02T08:46:00+00:00
SET_071,PAY_0429,18873.00,292.53,52.66,0,0,18527.81,2026-09-02T09:33:00+00:00
SET_071,PAY_0430,80140.00,1242.17,223.59,0,0,78674.24,2026-09-02T10:20:00+00:00
SET_071,PAY_0431,77957.00,1208.33,217.50,0,0,76531.17,2026-09-02T11:07:00+00:00
SET_072,PAY_0432,10705.00,165.93,29.87,0,0,10509.20,2026-09-02T11:54:00+00:00
SET_072,PAY_0433,49717.00,770.61,138.71,0,0,48807.68,2026-09-02T12:41:00+00:00
SET_072,PAY_0434,54781.00,849.11,152.84,0,0,53779.05,2026-09-02T13:28:00+00:00
SET_072,PAY_0435,21154.00,327.89,59.02,0,0,20767.09,2026-09-02T14:15:00+00:00
SET_072,PAY_0436,4111.00,63.72,11.47,0,0,4035.81,2026-09-02T15:02:00+00:00
SET_072,PAY_0437,34406.00,533.29,95.99,0,0,33776.72,2026-09-02T15:49:00+00:00
SET_073,PAY_0438,23075.00,357.66,64.38,0,0,22652.96,2026-09-02T16:36:00+00:00
SET_073,PAY_0439,57191.00,886.46,159.56,0,0,56144.98,2026-09-02T17:23:00+00:00
SET_073,PAY_0440,77714.00,1204.57,216.82,0,0,76292.61,2026-09-02T18:10:00+00:00
SET_073,PAY_0441,59546.00,922.96,166.13,0,0,58456.91,2026-09-02T18:57:00+00:00
SET_073,PAY_0442,13267.00,205.64,37.02,0,0,13024.34,2026-09-02T19:44:00+00:00
SET_073,PAY_0443,52438.00,812.79,146.30,0,0,51478.91,2026-09-02T20:31:00+00:00
SET_074,PAY_0444,63255.00,980.45,176.48,0,0,62098.07,2026-09-02T21:18:00+00:00
SET_074,PAY_0445,77898.00,1207.42,217.34,0,0,76473.24,2026-09-02T22:05:00+00:00
SET_074,PAY_0446,45475.00,704.86,126.87,0,0,44643.27,2026-09-02T22:52:00+00:00
SET_074,PAY_0447,81553.00,1264.07,227.53,0,0,80061.40,2026-09-02T23:39:00+00:00
SET_074,PAY_0448,32266.00,500.12,90.02,0,0,31675.86,2026-09-03T00:26:00+00:00
SET_074,PAY_0449,60140.00,932.17,167.79,0,0,59040.04,2026-09-03T01:13:00+00:00
SET_075,PAY_0450,15022.00,232.84,41.91,0,0,14747.25,2026-09-03T02:00:00+00:00
SET_075,PAY_0451,83328.00,1291.58,232.48,0,0,81803.94,2026-09-03T02:47:00+00:00
SET_075,PAY_0452,42428.00,657.63,118.37,0,0,41652.00,2026-09-03T03:34:00+00:00
SET_075,PAY_0453,46447.00,719.93,129.59,0,0,45597.48,2026-09-03T04:21:00+00:00
SET_075,PAY_0454,12399.00,192.18,34.59,0,0,12172.23,2026-09-03T05:08:00+00:00
SET_075,PAY_0455,46311.00,717.82,129.21,0,0,45463.97,2026-09-03T05:55:00+00:00
SET_076,PAY_0456,45620.00,707.11,127.28,0,0,44785.61,2026-09-03T06:42:00+00:00
SET_076,PAY_0457,10593.00,164.19,29.55,0,0,10399.26,2026-09-03T07:29:00+00:00
SET_076,PAY_0458,64007.00,992.11,178.58,0,0,62836.31,2026-09-03T08:16:00+00:00
SET_076,PAY_0459,909.00,14.09,2.54,0,0,892.37,2026-09-03T09:03:00+00:00
SET_076,PAY_0460,28726.00,445.25,80.15,0,0,28200.60,2026-09-03T09:50:00+00:00
SET_076,PAY_0461,17344.00,268.83,48.39,0,0,17026.78,2026-09-03T10:37:00+00:00
SET_077,PAY_0462,48307.00,748.76,134.78,0,0,47423.46,2026-09-03T11:24:00+00:00
SET_077,PAY_0463,36402.00,564.23,101.56,0,0,35736.21,2026-09-03T12:11:00+00:00
SET_077,PAY_0464,23830.00,369.37,66.49,0,0,23394.14,2026-09-03T12:58:00+00:00
SET_077,PAY_0465,59574.00,923.40,166.21,0,0,58484.39,2026-09-03T13:45:00+00:00
SET_077,PAY_0466,34146.00,529.26,95.27,0,0,33521.47,2026-09-03T14:32:00+00:00
SET_077,PAY_0467,50004.00,775.06,139.51,0,0,49089.43,2026-09-03T15:19:00+00:00
SET_078,PAY_0468,8157.00,126.43,22.76,0,0,8007.81,2026-09-03T16:06:00+00:00
SET_078,PAY_0469,10915.00,169.18,30.45,0,0,10715.37,2026-09-03T16:53:00+00:00
SET_078,PAY_0470,62333.00,966.16,173.91,0,0,61192.93,2026-09-03T17:40:00+00:00
SET_078,PAY_0471,77967.00,1208.49,217.53,0,0,76540.98,2026-09-03T18:27:00+00:00
SET_078,PAY_0472,36016.00,558.25,100.49,0,0,35357.26,2026-09-03T19:14:00+00:00
SET_078,PAY_0473,78563.00,1217.73,219.19,0,0,77126.08,2026-09-03T20:01:00+00:00
SET_079,PAY_0474,43774.00,678.50,122.13,0,0,42973.37,2026-09-03T20:48:00+00:00
SET_079,PAY_0475,30848.00,478.14,86.07,0,0,30283.79,2026-09-03T21:35:00+00:00
SET_079,PAY_0476,43821.00,679.23,122.26,0,0,43019.51,2026-09-03T22:22:00+00:00
SET_079,PAY_0477,9739.00,150.95,27.17,0,0,9560.88,2026-09-03T23:09:00+00:00
SET_079,PAY_0478,9012.00,139.69,25.14,0,0,8847.17,2026-09-03T23:56:00+00:00
SET_079,PAY_0479,18900.00,292.95,52.73,0,0,18554.32,2026-09-04T00:43:00+00:00
SET_080,PAY_0480,39124.00,606.42,109.16,0,0,38408.42,2026-09-04T01:30:00+00:00
SET_080,PAY_0481,34949.00,541.71,97.51,0,0,34309.78,2026-09-04T02:17:00+00:00
SET_080,PAY_0482,29606.00,458.89,82.60,0,0,29064.51,2026-09-04T03:04:00+00:00
SET_080,PAY_0483,47165.00,731.06,131.59,0,0,46302.35,2026-09-04T03:51:00+00:00
SET_080,PAY_0484,74043.00,1147.67,206.58,0,0,72688.75,2026-09-04T04:38:00+00:00
SET_080,PAY_0485,37312.00,578.34,104.10,0,0,36629.56,2026-09-04T05:25:00+00:00
SET_081,PAY_0486,23775.00,368.51,66.33,0,0,23340.16,2026-09-04T06:12:00+00:00
SET_081,PAY_0487,77117.00,1195.31,215.16,0,0,75706.53,2026-09-04T06:59:00+00:00
SET_081,PAY_0488,2456.00,38.07,6.85,0,0,2411.08,2026-09-04T07:46:00+00:00
SET_081,PAY_0489,57459.00,890.61,160.31,0,0,56408.08,2026-09-04T08:33:00+00:00
SET_081,PAY_0490,67077.00,1039.69,187.14,0,0,65850.17,2026-09-04T09:20:00+00:00
SET_081,PAY_0491,3256.00,50.47,9.08,0,0,3196.45,2026-09-04T10:07:00+00:00
SET_082,PAY_0492,56361.00,873.60,157.25,0,0,55330.15,2026-09-04T10:54:00+00:00
SET_082,PAY_0493,3021.00,46.83,8.43,0,0,2965.74,2026-09-04T11:41:00+00:00
SET_082,PAY_0494,16251.00,251.89,45.34,0,0,15953.77,2026-09-04T12:28:00+00:00
SET_082,PAY_0495,34166.00,529.57,95.32,0,0,33541.11,2026-09-04T13:15:00+00:00
SET_082,PAY_0496,54036.00,837.56,150.76,0,0,53047.68,2026-09-04T14:02:00+00:00
SET_082,PAY_0497,39289.00,608.98,109.62,0,0,38570.40,2026-09-04T14:49:00+00:00
SET_083,PAY_0498,31495.00,488.17,87.87,0,0,30918.96,2026-09-04T15:36:00+00:00
SET_083,PAY_0499,52387.00,812.00,146.16,0,0,51428.84,2026-09-04T16:23:00+00:00
