payment_id,order_id,amount,currency,payment_method,card_network,card_scope,captured_at,fee,tax,status
PAY_CLAUSE_000197,ORD_CLAUSE_000197,7499.00,INR,card,RuPay,domestic,2026-08-29T14:31:00,116.23,20.92,captured
PAY_CLAUSE_000198,ORD_CLAUSE_000198,1999.50,INR,card,RuPay,domestic,2026-09-03T04:40:00,32.99,5.94,captured
PAY_CLAUSE_000199,ORD_CLAUSE_000199,999.00,INR,card,Visa,domestic,2026-08-26T18:10:00,15.48,2.79,captured
PAY_CLAUSE_000200,ORD_CLAUSE_000200,9999.00,INR,card,RuPay,domestic,2026-09-03T18:53:00,164.98,36.30,captured
PAY_CLAUSE_000201,ORD_CLAUSE_000201,19999.50,INR,card,RuPay,domestic,2026-08-28T13:13:00,309.99,55.80,captured
PAY_CLAUSE_000202,ORD_CLAUSE_000202,7499.99,INR,card,RuPay,domestic,2026-09-02T07:33:00,123.75,22.28,captured
PAY_CLAUSE_000203,ORD_CLAUSE_000203,12499.99,INR,card,Visa,domestic,2026-08-26T17:31:00,193.75,34.88,captured
PAY_CLAUSE_000204,ORD_CLAUSE_000204,14999.50,INR,card,Visa,domestic,2026-09-03T13:59:00,247.49,44.55,captured
PAY_CLAUSE_000205,ORD_CLAUSE_000205,4999.50,INR,card,RuPay,domestic,2026-08-27T03:21:00,77.49,13.95,captured
PAY_CLAUSE_000206,ORD_CLAUSE_000206,4999.99,INR,card,RuPay,domestic,2026-09-01T22:05:00,82.50,14.85,captured
PAY_CLAUSE_000207,ORD_CLAUSE_000207,499.99,INR,card,Mastercard,domestic,2026-08-31T02:44:00,7.75,1.40,captured
PAY_CLAUSE_000208,ORD_CLAUSE_000208,9999.00,INR,card,Mastercard,domestic,2026-09-09T05:47:00,164.98,29.70,captured
PAY_CLAUSE_000209,ORD_CLAUSE_000209,4999.00,INR,card,Visa,domestic,2026-08-26T03:13:00,77.48,13.95,captured
PAY_CLAUSE_000210,ORD_CLAUSE_000210,19999.99,INR,card,Mastercard,domestic,2026-09-01T15:00:00,330.00,59.40,captured
PAY_CLAUSE_000211,ORD_CLAUSE_000211,1499.50,INR,card,Mastercard,domestic,2026-08-27T01:59:00,23.24,4.18,captured
PAY_CLAUSE_000212,ORD_CLAUSE_000212,799.00,INR,card,Mastercard,domestic,2026-09-08T23:03:00,12.38,2.23,captured
PAY_CLAUSE_000213,ORD_CLAUSE_000213,12499.99,INR,card,Mastercard,domestic,2026-08-31T07:07:00,193.75,34.88,captured
PAY_CLAUSE_000214,ORD_CLAUSE_000214,12499.99,INR,card,Visa,domestic,2026-09-02T17:31:00,206.25,45.38,captured
PAY_CLAUSE_000215,ORD_CLAUSE_000215,999.99,INR,card,RuPay,domestic,2026-08-29T16:01:00,15.50,2.79,captured
PAY_CLAUSE_000216,ORD_CLAUSE_000216,1499.00,INR,card,RuPay,domestic,2026-09-07T02:12:00,24.73,4.45,captured
PAY_CLAUSE_000217,ORD_CLAUSE_000217,1499.99,INR,card,Visa,domestic,2026-08-29T21:43:00,23.25,4.19,captured
PAY_CLAUSE_000218,ORD_CLAUSE_000218,299.00,INR,card,RuPay,domestic,2026-09-08T16:21:00,4.93,0.89,captured
PAY_CLAUSE_000219,ORD_CLAUSE_000219,9999.50,INR,card,Visa,domestic,2026-08-26T13:57:00,154.99,27.90,captured
PAY_CLAUSE_000220,ORD_CLAUSE_000220,299.50,INR,card,RuPay,domestic,2026-09-08T18:07:00,4.94,0.89,captured
PAY_CLAUSE_000221,ORD_CLAUSE_000221,9999.99,INR,card,Mastercard,domestic,2026-08-26T19:13:00,155.00,27.90,captured
PAY_CLAUSE_000222,ORD_CLAUSE_000222,2499.99,INR,card,Mastercard,domestic,2026-09-04T06:04:00,41.25,7.43,captured
PAY_CLAUSE_000223,ORD_CLAUSE_000223,799.99,INR,card,Visa,domestic,2026-08-30T12:45:00,12.40,2.23,captured
PAY_CLAUSE_000224,ORD_CLAUSE_000224,2499.00,INR,card,Mastercard,domestic,2026-09-03T01:46:00,41.23,7.42,captured
PAY_CLAUSE_000225,ORD_CLAUSE_000225,499.00,INR,card,RuPay,domestic,2026-08-28T08:33:00,7.74,1.39,captured
PAY_CLAUSE_000226,ORD_CLAUSE_000226,299.00,INR,card,Mastercard,domestic,2026-09-04T22:03:00,4.93,0.89,captured
PAY_CLAUSE_000227,ORD_CLAUSE_000227,199.50,INR,card,Visa,domestic,2026-08-25T09:09:00,3.09,0.56,captured
PAY_CLAUSE_000228,ORD_CLAUSE_000228,7499.00,INR,card,Visa,domestic,2026-09-06T17:30:00,123.73,22.27,captured
PAY_CLAUSE_000229,ORD_CLAUSE_000229,7499.99,INR,card,RuPay,domestic,2026-08-26T04:53:00,116.25,20.93,captured
PAY_CLAUSE_000230,ORD_CLAUSE_000230,799.00,INR,card,Visa,domestic,2026-09-02T21:26:00,13.18,2.37,captured
PAY_CLAUSE_000231,ORD_CLAUSE_000231,4999.00,INR,card,Visa,domestic,2026-08-30T03:34:00,77.48,13.95,captured
PAY_CLAUSE_000232,ORD_CLAUSE_000232,4999.99,INR,card,Visa,domestic,2026-09-04T17:46:00,82.50,14.85,captured
PAY_CLAUSE_000233,ORD_CLAUSE_000233,799.99,INR,card,Mastercard,domestic,2026-08-30T07:00:00,12.40,2.23,captured
PAY_CLAUSE_000234,ORD_CLAUSE_000234,2499.00,INR,card,Mastercard,domestic,2026-09-01T10:44:00,41.23,7.42,captured
PAY_CLAUSE_000235,ORD_CLAUSE_000235,1999.00,INR,card,Visa,domestic,2026-08-27T17:20:00,30.98,5.58,captured
PAY_CLAUSE_000236,ORD_CLAUSE_000236,14999.00,INR,card,RuPay,domestic,2026-09-05T19:52:00,247.48,44.55,captured
PAY_CLAUSE_000237,ORD_CLAUSE_000237,799.00,INR,card,RuPay,domestic,2026-08-28T22:28:00,12.38,2.23,captured
PAY_CLAUSE_000238,ORD_CLAUSE_000238,7499.00,INR,card,Visa,domestic,2026-09-07T20:06:00,123.73,22.27,captured
PAY_CLAUSE_000239,ORD_CLAUSE_000239,2499.00,INR,card,RuPay,domestic,2026-08-28T06:36:00,38.73,6.97,captured
PAY_CLAUSE_000240,ORD_CLAUSE_000240,7499.99,INR,card,Visa,domestic,2026-09-04T14:43:00,123.75,22.28,captured
PAY_CLAUSE_000241,ORD_CLAUSE_000241,4999.50,INR,card,Visa,domestic,2026-08-28T21:52:00,77.49,13.95,captured
PAY_CLAUSE_000242,ORD_CLAUSE_000242,3499.99,INR,card,Mastercard,domestic,2026-09-04T01:42:00,57.75,10.40,captured
PAY_CLAUSE_000243,ORD_CLAUSE_000243,1999.00,INR,card,Visa,domestic,2026-08-27T23:16:00,30.98,5.58,captured
PAY_CLAUSE_000244,ORD_CLAUSE_000244,19999.00,INR,card,Visa,domestic,2026-09-05T18:12:00,329.98,59.40,captured
PAY_CLAUSE_000245,ORD_CLAUSE_000245,14999.50,INR,card,RuPay,domestic,2026-08-26T17:36:00,232.49,41.85,captured
PAY_CLAUSE_000246,ORD_CLAUSE_000246,1499.00,INR,card,RuPay,domestic,2026-09-03T19:09:00,24.73,4.45,captured
PAY_CLAUSE_000247,ORD_CLAUSE_000247,799.00,INR,card,RuPay,domestic,2026-08-25T16:13:00,12.38,2.72,captured
PAY_CLAUSE_000248,ORD_CLAUSE_000248,19999.00,INR,card,RuPay,domestic,2026-09-08T04:08:00,329.98,59.40,captured
PAY_CLAUSE_000249,ORD_CLAUSE_000249,14999.00,INR,card,RuPay,domestic,2026-08-30T14:23:00,232.48,41.85,captured
PAY_CLAUSE_000250,ORD_CLAUSE_000250,1999.99,INR,card,Visa,domestic,2026-09-09T02:08:00,33.00,5.94,captured
PAY_CLAUSE_000251,ORD_CLAUSE_000251,12499.99,INR,card,Mastercard,domestic,2026-08-31T05:47:00,193.75,34.88,captured
PAY_CLAUSE_000252,ORD_CLAUSE_000252,7499.99,INR,card,Visa,domestic,2026-09-03T11:07:00,123.75,22.28,captured
PAY_CLAUSE_000253,ORD_CLAUSE_000253,1499.50,INR,card,RuPay,domestic,2026-08-26T14:37:00,23.24,4.18,captured
PAY_CLAUSE_000254,ORD_CLAUSE_000254,2499.00,INR,card,RuPay,domestic,2026-09-08T12:23:00,41.23,7.42,captured
PAY_CLAUSE_000255,ORD_CLAUSE_000255,4999.50,INR,card,RuPay,domestic,2026-08-25T23:20:00,77.49,13.95,captured
PAY_CLAUSE_000256,ORD_CLAUSE_000256,12499.50,INR,card,Mastercard,domestic,2026-09-07T13:50:00,206.24,37.12,captured
PAY_CLAUSE_000257,ORD_CLAUSE_000257,12499.99,INR,card,RuPay,domestic,2026-08-28T22:56:00,193.75,34.88,captured
PAY_CLAUSE_000258,ORD_CLAUSE_000258,199.50,INR,card,Mastercard,domestic,2026-09-05T08:20:00,3.29,0.59,captured
PAY_CLAUSE_000259,ORD_CLAUSE_000259,19999.99,INR,card,RuPay,domestic,2026-08-27T04:53:00,310.00,55.80,captured
PAY_CLAUSE_000260,ORD_CLAUSE_000260,3499.00,INR,card,RuPay,domestic,2026-09-06T06:30:00,57.73,10.39,captured
PAY_CLAUSE_000261,ORD_CLAUSE_000261,12499.00,INR,card,RuPay,domestic,2026-08-29T07:52:00,193.73,34.87,captured
PAY_CLAUSE_000262,ORD_CLAUSE_000262,19999.00,INR,card,Visa,domestic,2026-09-06T13:57:00,329.98,59.40,captured
PAY_CLAUSE_000263,ORD_CLAUSE_000263,299.00,INR,card,RuPay,domestic,2026-08-28T06:09:00,4.63,0.83,captured
PAY_CLAUSE_000264,ORD_CLAUSE_000264,299.99,INR,card,RuPay,domestic,2026-09-06T19:35:00,4.65,0.84,captured
PAY_CLAUSE_000265,ORD_CLAUSE_000265,799.00,INR,card,RuPay,domestic,2026-08-27T16:21:00,12.38,2.23,captured
PAY_CLAUSE_000266,ORD_CLAUSE_000266,9999.00,INR,card,Visa,domestic,2026-09-09T02:15:00,164.98,29.70,captured
PAY_CLAUSE_000267,ORD_CLAUSE_000267,7499.99,INR,card,RuPay,domestic,2026-08-26T04:58:00,116.25,20.93,captured
PAY_CLAUSE_000268,ORD_CLAUSE_000268,499.50,INR,card,RuPay,domestic,2026-09-06T01:17:00,8.24,1.48,captured
PAY_CLAUSE_000269,ORD_CLAUSE_000269,2499.00,INR,card,RuPay,domestic,2026-08-26T00:18:00,38.73,6.97,captured
PAY_CLAUSE_000270,ORD_CLAUSE_000270,2499.99,INR,card,Mastercard,domestic,2026-09-05T21:28:00,41.25,7.43,captured
PAY_CLAUSE_000271,ORD_CLAUSE_000271,14999.50,INR,card,Mastercard,domestic,2026-08-26T20:16:00,232.49,41.85,captured
PAY_CLAUSE_000272,ORD_CLAUSE_000272,3499.00,INR,card,Mastercard,domestic,2026-09-05T00:11:00,57.73,10.39,captured
PAY_CLAUSE_000273,ORD_CLAUSE_000273,499.99,INR,card,Mastercard,domestic,2026-08-26T06:15:00,7.75,1.40,captured
PAY_CLAUSE_000274,ORD_CLAUSE_000274,499.99,INR,card,Visa,domestic,2026-09-02T17:47:00,8.25,1.49,captured
PAY_CLAUSE_000275,ORD_CLAUSE_000275,1999.99,INR,card,RuPay,domestic,2026-08-25T14:57:00,31.00,5.58,captured
PAY_CLAUSE_000276,ORD_CLAUSE_000276,1499.99,INR,card,Visa,domestic,2026-09-07T02:42:00,24.75,4.46,captured
PAY_CLAUSE_000277,ORD_CLAUSE_000277,1999.99,INR,card,Mastercard,domestic,2026-08-28T18:08:00,31.00,5.58,captured
PAY_CLAUSE_000278,ORD_CLAUSE_000278,1499.00,INR,card,Mastercard,domestic,2026-09-06T01:57:00,24.73,4.45,captured
PAY_CLAUSE_000279,ORD_CLAUSE_000279,199.00,INR,card,RuPay,domestic,2026-08-27T06:14:00,3.08,0.55,captured
PAY_CLAUSE_000280,ORD_CLAUSE_000280,999.00,INR,card,Visa,domestic,2026-09-04T19:56:00,16.48,2.97,captured
PAY_CLAUSE_000281,ORD_CLAUSE_000281,14999.50,INR,card,RuPay,domestic,2026-08-27T23:40:00,232.49,41.85,captured
PAY_CLAUSE_000282,ORD_CLAUSE_000282,12499.50,INR,card,Visa,domestic,2026-09-06T20:25:00,206.24,37.12,captured
PAY_CLAUSE_000283,ORD_CLAUSE_000283,14999.99,INR,card,Mastercard,domestic,2026-08-29T17:50:00,232.50,41.85,captured
PAY_CLAUSE_000284,ORD_CLAUSE_000284,299.00,INR,card,Visa,domestic,2026-09-04T09:40:00,4.93,0.89,captured
PAY_CLAUSE_000285,ORD_CLAUSE_000285,12499.00,INR,card,Mastercard,domestic,2026-08-29T07:04:00,193.73,34.87,captured
PAY_CLAUSE_000286,ORD_CLAUSE_000286,799.00,INR,card,Mastercard,domestic,2026-09-06T23:33:00,13.18,2.37,captured
PAY_CLAUSE_000287,ORD_CLAUSE_000287,14999.00,INR,card,RuPay,domestic,2026-08-26T06:25:00,232.48,41.85,captured
PAY_CLAUSE_000288,ORD_CLAUSE_000288,1499.00,INR,card,Visa,domestic,2026-09-03T05:06:00,24.73,4.45,captured
PAY_CLAUSE_000289,ORD_CLAUSE_000289,1499.50,INR,card,RuPay,domestic,2026-08-28T05:40:00,23.24,4.18,captured
PAY_CLAUSE_000290,ORD_CLAUSE_000290,199.00,INR,card,Mastercard,domestic,2026-09-07T06:04:00,3.28,0.59,captured
PAY_CLAUSE_000291,ORD_CLAUSE_000291,1499.00,INR,card,Mastercard,domestic,2026-08-30T10:27:00,23.23,4.18,captured
PAY_CLAUSE_000292,ORD_CLAUSE_000292,1999.00,INR,card,Mastercard,domestic,2026-09-03T23:56:00,32.98,5.94,captured
PAY_CLAUSE_000293,ORD_CLAUSE_000293,799.00,INR,card,Visa,domestic,2026-08-31T01:51:00,12.38,2.23,captured
PAY_CLAUSE_000294,ORD_CLAUSE_000294,14999.50,INR,card,Visa,domestic,2026-09-06T18:49:00,247.49,44.55,captured
PAY_CLAUSE_000295,ORD_CLAUSE_000295,199.99,INR,card,RuPay,domestic,2026-08-29T02:32:00,3.10,0.56,captured
PAY_CLAUSE_000296,ORD_CLAUSE_000296,3499.00,INR,card,RuPay,domestic,2026-09-03T10:04:00,57.73,10.39,captured
PAY_CLAUSE_000297,ORD_CLAUSE_000297,499.00,INR,card,Mastercard,domestic,2026-08-26T13:46:00,7.73,1.39,captured
PAY_CLAUSE_000298,ORD_CLAUSE_000298,1499.50,INR,card,Mastercard,domestic,2026-09-04T08:58:00,24.74,4.45,captured
PAY_CLAUSE_000299,ORD_CLAUSE_000299,19999.50,INR,card,Mastercard,domestic,2026-08-26T12:21:00,309.99,55.80,captured
PAY_CLAUSE_000300,ORD_CLAUSE_000300,2499.99,INR,card,Mastercard,domestic,2026-09-07T06:07:00,41.25,7.43,captured
PAY_CLAUSE_000301,ORD_CLAUSE_000301,19999.50,INR,card,Visa,domestic,2026-08-29T05:57:00,309.99,55.80,captured
PAY_CLAUSE_000302,ORD_CLAUSE_000302,12499.99,INR,card,Visa,domestic,2026-09-04T12:58:00,206.26,37.13,captured
PAY_CLAUSE_000303,ORD_CLAUSE_000303,19999.00,INR,card,Mastercard,domestic,2026-08-26T10:11:00,309.98,55.80,captured
PAY_CLAUSE_000304,ORD_CLAUSE_000304,799.00,INR,card,RuPay,domestic,2026-09-03T07:35:00,13.18,2.37,captured
PAY_CLAUSE_000305,ORD_CLAUSE_000305,299.00,INR,card,Mastercard,domestic,2026-08-26T13:22:00,4.63,0.83,captured
PAY_CLAUSE_000306,ORD_CLAUSE_000306,12499.99,INR,card,RuPay,domestic,2026-09-07T08:36:00,206.25,37.13,captured
PAY_CLAUSE_000307,ORD_CLAUSE_000307,12499.99,INR,card,Mastercard,domestic,2026-08-27T08:32:00,193.75,34.88,captured
PAY_CLAUSE_000308,ORD_CLAUSE_000308,14999.50,INR,card,Mastercard,domestic,2026-09-07T07:21:00,247.49,44.55,captured
PAY_CLAUSE_000309,ORD_CLAUSE_000309,1999.99,INR,card,Mastercard,domestic,2026-08-29T09:01:00,31.00,5.58,captured
PAY_CLAUSE_000310,ORD_CLAUSE_000310,199.50,INR,card,Visa,domestic,2026-09-04T05:13:00,3.29,0.59,captured
PAY_CLAUSE_000311,ORD_CLAUSE_000311,12499.00,INR,card,Mastercard,domestic,2026-08-25T12:15:00,193.73,34.87,captured
PAY_CLAUSE_000312,ORD_CLAUSE_000312,7499.00,INR,card,RuPay,domestic,2026-09-04T04:45:00,123.74,22.27,captured
PAY_CLAUSE_000313,ORD_CLAUSE_000313,7499.50,INR,card,Visa,domestic,2026-08-26T11:35:00,116.24,20.92,captured
PAY_CLAUSE_000314,ORD_CLAUSE_000314,999.00,INR,card,RuPay,domestic,2026-09-01T13:51:00,16.48,2.97,captured
PAY_CLAUSE_000315,ORD_CLAUSE_000315,7499.50,INR,card,RuPay,domestic,2026-08-25T19:15:00,116.24,20.92,captured
PAY_CLAUSE_000316,ORD_CLAUSE_000316,999.00,INR,card,Visa,domestic,2026-09-02T15:39:00,16.48,2.97,captured
PAY_CLAUSE_000317,ORD_CLAUSE_000317,9999.00,INR,card,RuPay,domestic,2026-08-28T18:34:00,174.98,31.50,captured
PAY_CLAUSE_000318,ORD_CLAUSE_000318,14999.99,INR,card,RuPay,domestic,2026-09-04T00:51:00,247.50,44.55,captured
PAY_CLAUSE_000319,ORD_CLAUSE_000319,14999.99,INR,card,RuPay,domestic,2026-08-31T00:43:00,232.50,41.85,captured
PAY_CLAUSE_000320,ORD_CLAUSE_000320,1999.00,INR,card,Visa,domestic,2026-09-08T06:38:00,32.98,5.94,captured
PAY_CLAUSE_000321,ORD_CLAUSE_000321,799.00,INR,card,RuPay,domestic,2026-08-31T07:02:00,12.38,2.23,captured
PAY_CLAUSE_000322,ORD_CLAUSE_000322,199.99,INR,card,Mastercard,domestic,2026-09-01T21:07:00,3.30,0.59,captured
PAY_CLAUSE_000323,ORD_CLAUSE_000323,3499.00,INR,card,RuPay,domestic,2026-08-25T14:31:00,54.23,9.76,captured
PAY_CLAUSE_000324,ORD_CLAUSE_000324,2499.50,INR,card,Mastercard,domestic,2026-09-01T17:42:00,41.24,7.42,captured
PAY_CLAUSE_000325,ORD_CLAUSE_000325,1999.00,INR,card,Mastercard,domestic,2026-08-30T13:35:00,30.98,5.58,captured
PAY_CLAUSE_000326,ORD_CLAUSE_000326,14999.00,INR,card,Mastercard,domestic,2026-09-01T18:33:00,247.48,44.55,captured
PAY_CLAUSE_000327,ORD_CLAUSE_000327,7499.00,INR,card,Visa,domestic,2026-08-31T00:21:00,116.23,20.92,captured
PAY_CLAUSE_000328,ORD_CLAUSE_000328,7499.00,INR,card,Mastercard,domestic,2026-09-03T05:45:00,123.73,22.27,captured
PAY_CLAUSE_000329,ORD_CLAUSE_000329,7499.50,INR,card,Mastercard,domestic,2026-08-30T23:36:00,116.24,20.92,captured
PAY_CLAUSE_000330,ORD_CLAUSE_000330,499.50,INR,card,Mastercard,domestic,2026-09-06T13:33:00,8.24,1.48,captured
PAY_CLAUSE_000331,ORD_CLAUSE_000331,999.50,INR,card,RuPay,domestic,2026-08-29T20:12:00,17.49,3.15,captured
PAY_CLAUSE_000332,ORD_CLAUSE_000332,299.50,INR,card,Visa,domestic,2026-09-06T13:54:00,4.94,0.89,captured
PAY_CLAUSE_000333,ORD_CLAUSE_000333,999.00,INR,card,Visa,domestic,2026-08-31T00:41:00,15.48,2.79,captured
PAY_CLAUSE_000334,ORD_CLAUSE_000334,12499.00,INR,card,RuPay,domestic,2026-09-05T02:36:00,206.23,37.12,captured
PAY_CLAUSE_000335,ORD_CLAUSE_000335,2499.99,INR,card,RuPay,domestic,2026-08-26T14:46:00,38.75,6.98,captured
PAY_CLAUSE_000336,ORD_CLAUSE_000336,14999.99,INR,card,Mastercard,domestic,2026-09-08T14:51:00,247.50,44.55,captured
PAY_CLAUSE_000337,ORD_CLAUSE_000337,799.99,INR,card,RuPay,domestic,2026-08-27T23:07:00,12.40,2.23,captured
PAY_CLAUSE_000338,ORD_CLAUSE_000338,499.00,INR,card,Visa,domestic,2026-09-05T13:50:00,8.23,1.48,captured
PAY_CLAUSE_000339,ORD_CLAUSE_000339,199.00,INR,card,Mastercard,domestic,2026-08-28T02:11:00,3.08,0.55,captured
PAY_CLAUSE_000340,ORD_CLAUSE_000340,499.00,INR,card,Visa,domestic,2026-09-05T05:26:00,8.23,1.48,captured
PAY_CLAUSE_000341,ORD_CLAUSE_000341,12499.00,INR,card,Mastercard,domestic,2026-08-29T13:39:00,193.73,34.87,captured
PAY_CLAUSE_000342,ORD_CLAUSE_000342,199.99,INR,card,Visa,domestic,2026-09-08T11:28:00,3.30,0.59,captured
PAY_CLAUSE_000343,ORD_CLAUSE_000343,499.99,INR,card,Visa,domestic,2026-08-25T08:19:00,7.75,1.40,captured
PAY_CLAUSE_000344,ORD_CLAUSE_000344,3499.50,INR,card,Mastercard,domestic,2026-09-07T19:07:00,57.74,10.39,captured
PAY_CLAUSE_000345,ORD_CLAUSE_000345,799.00,INR,card,Mastercard,domestic,2026-08-26T23:55:00,12.38,2.23,captured
PAY_CLAUSE_000346,ORD_CLAUSE_000346,199.00,INR,card,Visa,domestic,2026-09-02T01:36:00,3.28,0.59,captured
PAY_CLAUSE_000347,ORD_CLAUSE_000347,1499.99,INR,card,Mastercard,domestic,2026-08-26T22:28:00,23.25,4.19,captured
PAY_CLAUSE_000348,ORD_CLAUSE_000348,199.00,INR,card,RuPay,domestic,2026-09-05T23:30:00,3.28,0.59,captured
PAY_CLAUSE_000349,ORD_CLAUSE_000349,12499.00,INR,card,Mastercard,domestic,2026-08-27T04:13:00,193.73,34.87,captured
PAY_CLAUSE_000350,ORD_CLAUSE_000350,999.00,INR,card,RuPay,domestic,2026-09-03T01:59:00,16.48,2.97,captured
PAY_CLAUSE_000351,ORD_CLAUSE_000351,7499.99,INR,card,Visa,domestic,2026-08-28T23:28:00,116.25,20.93,captured
PAY_CLAUSE_000352,ORD_CLAUSE_000352,199.99,INR,card,Visa,domestic,2026-09-06T06:20:00,3.30,0.59,captured
PAY_CLAUSE_000353,ORD_CLAUSE_000353,499.99,INR,card,Visa,domestic,2026-08-30T21:04:00,7.75,1.40,captured
PAY_CLAUSE_000354,ORD_CLAUSE_000354,4999.99,INR,card,RuPay,domestic,2026-09-03T05:43:00,82.50,14.85,captured
PAY_CLAUSE_000355,ORD_CLAUSE_000355,12499.50,INR,card,RuPay,domestic,2026-08-26T04:38:00,193.74,34.87,captured
PAY_CLAUSE_000356,ORD_CLAUSE_000356,499.50,INR,card,RuPay,domestic,2026-09-06T13:54:00,8.24,1.48,captured
PAY_CLAUSE_000357,ORD_CLAUSE_000357,299.99,INR,card,RuPay,domestic,2026-08-30T01:26:00,4.65,0.84,captured
PAY_CLAUSE_000358,ORD_CLAUSE_000358,199.99,INR,card,Visa,domestic,2026-09-05T05:26:00,3.30,0.59,captured
PAY_CLAUSE_000359,ORD_CLAUSE_000359,3499.99,INR,card,Mastercard,domestic,2026-08-28T19:21:00,54.25,9.77,captured
PAY_CLAUSE_000360,ORD_CLAUSE_000360,199.00,INR,card,RuPay,domestic,2026-09-01T19:23:00,3.28,0.59,captured
PAY_CLAUSE_000361,ORD_CLAUSE_000361,2499.99,INR,card,Mastercard,domestic,2026-08-30T23:53:00,38.75,6.98,captured
PAY_CLAUSE_000362,ORD_CLAUSE_000362,2499.50,INR,card,Mastercard,domestic,2026-09-01T21:40:00,41.24,7.42,captured
PAY_CLAUSE_000363,ORD_CLAUSE_000363,19999.50,INR,card,RuPay,domestic,2026-08-30T04:04:00,309.99,55.80,captured
PAY_CLAUSE_000364,ORD_CLAUSE_000364,2499.99,INR,card,Mastercard,domestic,2026-09-08T14:35:00,41.25,7.43,captured
PAY_CLAUSE_000365,ORD_CLAUSE_000365,4999.50,INR,card,RuPay,domestic,2026-08-28T01:32:00,77.49,13.95,captured
PAY_CLAUSE_000366,ORD_CLAUSE_000366,199.00,INR,card,RuPay,domestic,2026-09-04T22:46:00,3.28,0.59,captured
PAY_CLAUSE_000367,ORD_CLAUSE_000367,14999.50,INR,card,RuPay,domestic,2026-08-27T17:44:00,232.49,41.85,captured
PAY_CLAUSE_000368,ORD_CLAUSE_000368,4999.00,INR,card,Visa,domestic,2026-09-07T01:25:00,82.48,14.85,captured
PAY_CLAUSE_000369,ORD_CLAUSE_000369,999.50,INR,card,RuPay,domestic,2026-08-30T22:42:00,15.49,2.79,captured
PAY_CLAUSE_000370,ORD_CLAUSE_000370,14999.00,INR,card,Visa,domestic,2026-09-08T00:20:00,247.48,44.55,captured
PAY_CLAUSE_000371,ORD_CLAUSE_000371,499.50,INR,card,RuPay,domestic,2026-08-30T09:45:00,7.74,1.39,captured
PAY_CLAUSE_000372,ORD_CLAUSE_000372,799.00,INR,card,Mastercard,domestic,2026-09-03T22:49:00,13.18,2.37,captured
PAY_CLAUSE_000373,ORD_CLAUSE_000373,999.00,INR,card,Mastercard,domestic,2026-08-29T20:36:00,15.48,2.79,captured
PAY_CLAUSE_000374,ORD_CLAUSE_000374,4999.00,INR,card,Visa,domestic,2026-09-07T22:03:00,82.48,14.85,captured
PAY_CLAUSE_000375,ORD_CLAUSE_000375,14999.00,INR,card,RuPay,domestic,2026-08-26T03:27:00,232.48,41.85,captured
PAY_CLAUSE_000376,ORD_CLAUSE_000376,499.00,INR,card,RuPay,domestic,2026-09-03T10:35:00,8.23,1.48,captured
PAY_CLAUSE_000377,ORD_CLAUSE_000377,9999.00,INR,card,RuPay,domestic,2026-08-30T17:41:00,154.98,27.90,captured
PAY_CLAUSE_000378,ORD_CLAUSE_000378,299.00,INR,card,Visa,domestic,2026-09-04T01:05:00,4.93,0.89,captured
PAY_CLAUSE_000379,ORD_CLAUSE_000379,199.50,INR,card,RuPay,domestic,2026-08-26T19:57:00,3.09,0.56,captured
PAY_CLAUSE_000380,ORD_CLAUSE_000380,19999.00,INR,card,Visa,domestic,2026-09-08T12:07:00,329.98,59.40,captured
PAY_CLAUSE_000381,ORD_CLAUSE_000381,4999.99,INR,card,Mastercard,domestic,2026-08-28T20:57:00,77.50,13.95,captured
PAY_CLAUSE_000382,ORD_CLAUSE_000382,999.99,INR,card,Visa,domestic,2026-09-08T02:09:00,16.50,2.97,captured
PAY_CLAUSE_000383,ORD_CLAUSE_000383,12499.99,INR,card,RuPay,domestic,2026-08-26T21:19:00,193.75,34.88,captured
PAY_CLAUSE_000384,ORD_CLAUSE_000384,999.00,INR,card,RuPay,domestic,2026-09-03T05:21:00,16.48,2.97,captured
PAY_CLAUSE_000385,ORD_CLAUSE_000385,799.50,INR,card,RuPay,domestic,2026-08-30T13:06:00,12.39,2.23,captured
PAY_CLAUSE_000386,ORD_CLAUSE_000386,799.50,INR,card,Visa,domestic,2026-09-04T05:58:00,13.19,2.37,captured
PAY_CLAUSE_000387,ORD_CLAUSE_000387,1999.00,INR,card,RuPay,domestic,2026-08-25T20:34:00,30.99,5.58,captured
PAY_CLAUSE_000388,ORD_CLAUSE_000388,199.00,INR,card,Visa,domestic,2026-09-02T23:57:00,3.28,0.59,captured
PAY_CLAUSE_000389,ORD_CLAUSE_000389,299.00,INR,card,RuPay,domestic,2026-08-28T14:45:00,4.63,0.83,captured
PAY_CLAUSE_000390,ORD_CLAUSE_000390,4999.00,INR,card,RuPay,domestic,2026-09-03T10:58:00,82.48,14.85,captured
PAY_CLAUSE_000391,ORD_CLAUSE_000391,299.00,INR,card,Mastercard,domestic,2026-08-28T05:07:00,4.63,0.83,captured
PAY_CLAUSE_000392,ORD_CLAUSE_000392,999.00,INR,card,Mastercard,domestic,2026-09-08T16:49:00,16.48,2.97,captured
PAY_CLAUSE_000393,ORD_CLAUSE_000393,4999.00,INR,card,Mastercard,domestic,2026-08-29T22:23:00,77.48,13.95,captured
